Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,Uganda,UGA,238689.0184,261117.1215,267802.5736,272619.1509,278512.0436,281341.1216,286108.9566,291040.3083,292600.6517,296342.1859,300424.4955,305848.4544,311009.2001,316939.8588,321137.4755,326295.381,329653.2477,334280.8964,341147.2822,346654.5338,352741.1402,370523.6473,371842.3912,373900.2494,362890.8961
Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,Ukraine,UKR,39110.84332,42450.31354,32508.14077,40634.07861,42703.50253,37170.65487,32627.13783,35393.09647,49569.55869,45098.90784,37363.0547,37054.0542,31687.44888,30782.04425,37809.69607,38890.66172,53959.8864,77310.66738,86216.38304,78557.12279,82547.13139,79899.75746,79475.29653,95153.57631,84878.35825
Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,United Arab Emirates,ARE,0,0,1355.183424,1108.790244,985.614588,985.614588,739.17954,739.17954,708.40656,708.40656,708.40656,708.40656,708.40656,708.40656,1047.202416,1170.41994,1355.183424,1570.803624,1817.196804,2032.817004,2186.807508,2279.210184,2340.798012,2681.997635,3308.732581
Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,United Kingdom,GBR,34713.4783,33864.1546,45786.89249,42888.41138,56409.37751,58327.8492,54952.70714,58459.54621,58632.24191,55021.73642,56057.06068,51445.26288,56990.91922,55888.13234,67854.91699,80568.9937,90296.22344,105442.4738,138720.1568,156618.9333,201391.1207,222738.3114,247371.2501,304696.1318,354352.7448
Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,United Republic of Tanzania,TZA,346426.5972,353952.1053,361139.3104,368428.9061,375018.6366,382461.8152,390246.0228,396646.6262,421798.5949,446295.6743,473309.7947,492099.0139,510961.2956,529265.2433,545740.2251,564503.5435,582334.7002,606689.8542,628549.7608,648540.1595,673083.5584,696607.4425,720089.7923,746977.0644,777037.1759
Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,United States of America,USA,2053170.264,2219454.163,2357618.232,2159242.206,2102315.74,2447808.542,2539408.987,2432527.78,2447759.757,3186229.422,3167128.821,2677064.893,2770879.787,3092945.347,3223102.762,3439771.299,3755239.154,3755209.507,3989400.462,4070025.403,4327121.527,4663836.774,4802944.125,5189179.854,5292376.188
Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,United States Virgin Islands,VIR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.978672598,1.961620598,1.961607274,17.66802838
Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,Uruguay,URY,35153.68339,36080.63849,37387.69908,38315.56468,38732.37121,37780.30223,36333.36768,38493.19327,38781.9186,35618.04808,39654.0086,40894.58901,40794.72161,39977.64992,36675.25481,38890.2399,36588.94502,45250.95044,56061.01059,60717.93749,78821.12101,74771.71248,72916.30125,82539.03026,95649.47032
Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,Uzbekistan,UZB,18392.59117,17386.87379,18045.13057,21338.01377,20759.22961,17966.00901,20078.47414,17759.75619,17695.53612,17509.67586,18135.03896,18251.8248,18529.7561,22845.55074,26975.64275,25866.8999,27454.85948,19239.17465,34013.36546,27964.69119,32484.78182,30679.67708,33573.84089,34619.82829,35428.10243
Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,Vanuatu,VUT,212.0755137,211.5708033,211.291943,211.2149048,210.9864743,210.7847027,210.556897,210.3307074,210.1024317,817.2098371,816.4275734,816.1516152,815.8465549,820.0080742,819.8720216,819.7646486,819.5423397,820.7349689,852.6246699,853.9410366,857.4253222,857.9753943,863.4835123,870.8848976,870.6763228
Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,Venezuela (Bolivarian Republic of),VEN,125532.4991,146794.6781,155540.3851,156068.7571,163433.1631,164675.535,170960.1753,180110.0168,179332.2022,186196.8842,189923.5751,182998.962,181515.1032,182765.1366,208686.5018,219143.1323,232446.4639,231961.4109,237228.5616,241653.4379,230452.4369,248314.4724,244513.963,268343.3267,221650.3484
Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,Vietnam,VNM,510559.8435,522507.1348,535158.6793,563375.3692,534820.5906,537803.6772,543904.4553,559489.4678,574637.0708,594459.6793,605654.0889,624942.5555,624440.4342,646344.1829,637633.7586,637860.7841,648045.8173,657295.0321,666731.5158,679517.0652,669884.7012,719230.6396,761784.8373,771390.435,799701.9287
Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,Wallis and Futuna Islands,WLF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,Western Sahara,ESH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,Yemen,YEM,1570.803624,1570.803624,1570.803624,1570.803624,1570.803624,1570.803624,1570.803624,1570.803624,1570.803624,1570.803624,1570.803624,1601.618472,1632.391452,1693.97928,1755.608976,1817.196804,1878.784632,1940.414328,2002.002156,2063.589984,2125.21968,2186.807508,2248.395336,2309.983164,2371.61286
Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,Zambia,ZMB,148743.3856,151881.3059,155978.9062,159944.4328,163775.8786,167550.6503,169843.4833,172457.0753,175028.1886,181515.4312,187953.475,193992.2026,199547.3894,205661.5246,212241.8596,218636.9739,225954.6476,231436.8278,235489.1721,242975.5194,253422.7137,263499.4144,277581.4678,287596.1274,294151.1609
Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,Zimbabwe,ZWE,212307.3763,212730.3492,216671.3297,216518.9648,220858.1198,224788.3897,228153.2814,231314.1915,235472.578,244743.2044,250429.628,250485.5387,256713.255,266513.3938,268121.0061,270869.169,279849.9098,282020.8717,283868.2782,288035.248,292578.0698,297587.3658,304744.8912,311169.4059,320298.2203
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Afghanistan,AFG,67.73,67.98,67.99,68.35,68.70,69.04,70.37,72.39,74.44,73.72,74.99,72.81,79.06,66.29,72.44,74.06,70.76,72.00,68.65,87.18,85.99,82.49,85.91,78.64,85.32
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Albania,ALB,86.41,92.14,95.05,93.91,95.69,93.99,95.72,96.17,96.32,97.33,96.15,95.31,93.95,97.86,97.50,98.71,98.32,97.48,100.00,99.98,99.99,98.59,100.00,100.00,100.00
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Algeria,DZA,0.84,1.69,1.09,1.82,0.83,0.98,0.65,0.35,0.92,0.82,0.21,0.26,0.21,0.90,0.80,1.64,0.62,0.61,0.70,0.79,0.38,0.98,1.08,0.55,0.40
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,American Samoa,ASM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.70,0.70
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Andorra,AND,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.94,98.82,94.59,75.00,80.05,76.54,88.73,86.51,86.69,88.75,89.43
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Angola,AGO,86.21,82.66,88.70,93.68,93.72,93.75,89.98,76.35,80.42,66.97,63.11,62.09,64.76,62.21,78.41,79.65,80.61,77.62,75.41,65.34,67.96,70.91,60.80,58.02,53.18
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Anguilla,AIA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Antigua and Barbuda,ATG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Argentina,ARG,35.44,30.44,34.87,38.93,42.60,40.21,33.40,39.39,36.39,27.29,33.16,41.83,43.56,37.95,31.63,33.53,37.13,29.84,26.34,28.93,28.59,32.31,29.26,31.54,31.54
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Armenia,ARM,15.01,16.25,33.81,68.20,62.11,34.51,25.30,23.06,24.83,20.99,21.16,16.85,30.04,36.03,33.13,28.07,30.72,31.47,31.18,35.67,39.49,33.54,28.94,28.24,25.75
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Aruba,ABW,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.33,12.10,14.92,14.91,15.10
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Australia,AUS,9.66,10.60,10.07,10.55,10.19,9.62,9.23,9.59,8.43,8.54,8.38,8.10,7.86,8.39,8.14,8.80,9.30,8.65,8.12,7.48,8.61,10.43,10.59,13.26,14.91
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Austria,AUT,66.20,65.06,72.40,74.07,70.80,70.51,66.80,67.92,69.81,70.68,72.54,69.16,69.01,60.78,64.20,63.39,66.00,69.22,69.26,71.14,66.21,65.63,74.53,78.02,81.13
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Azerbaijan,AZE,7.16,7.50,8.84,12.73,10.41,9.13,9.00,10.17,10.84,8.29,8.20,6.86,10.80,11.60,12.67,13.16,10.26,10.82,10.31,12.24,18.42,13.19,7.92,6.67,5.63
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Bahamas,BHS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Bahrain,BHR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Bangladesh,BGD,11.43,10.13,8.95,6.60,8.66,3.44,6.44,6.06,6.71,5.76,4.75,5.71,4.01,3.80,3.03,2.83,2.54,2.42,2.78,1.12,1.79,1.97,1.60,1.95,1.32
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Barbados,BRB,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Belarus,BLR,0.05,0.05,0.05,0.06,0.06,0.08,0.07,0.08,0.12,0.07,0.10,0.12,0.11,0.11,0.11,0.12,0.12,0.16,0.21,0.35,0.37,0.43,0.56,0.84,0.72
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Belgium,BEL,0.79,0.75,0.86,0.72,0.84,0.91,0.75,0.76,0.92,1.02,1.26,1.37,1.41,1.43,1.77,2.46,3.50,3.98,5.29,6.06,6.92,9.41,12.81,14.14,17.03
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Belize,BLZ,0.00,0.00,0.00,0.00,0.00,27.03,40.13,41.32,41.51,45.51,70.07,69.06,67.14,40.96,43.08,44.14,84.77,82.28,94.75,79.29,63.38,62.94,49.19,55.81,50.71
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Benin,BEN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.39,2.53,2.78,2.38,3.03,3.17,2.50,1.23,0.93,2.60,1.36,1.31,0.78,0.67,0.65,0.62,0.58,0.54
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Bermuda,BMU,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,BES Islands,BES,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.00,0.00,1.77
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Bhutan,BTN,99.55,99.74,99.94,99.94,99.94,100.00,100.00,100.00,100.00,100.00,100.00,99.98,99.96,99.92,99.92,99.94,99.96,99.97,100.00,100.00,100.00,100.00,100.00,99.99,99.99
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Bolivia (Plurinational State of),BOL,52.44,58.88,54.15,58.28,48.16,43.33,45.46,46.46,43.29,47.36,51.52,54.85,53.94,47.11,48.71,41.26,41.87,41.70,41.38,39.49,33.95,34.20,32.31,32.18,28.01
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Bosnia and Herzegovina,BIH,20.90,37.27,52.23,71.15,81.50,82.78,70.25,53.11,50.20,54.48,48.84,48.70,48.85,39.95,46.98,47.60,44.01,33.95,32.83,39.82,46.87,28.71,29.93,41.46,36.73
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Botswana,BWA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.04
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Brazil,BRA,94.50,94.63,94.42,95.25,95.41,94.16,93.56,92.98,92.92,90.04,89.49,84.29,85.74,87.16,86.03,87.12,86.75,88.21,84.27,89.00,84.72,87.12,82.45,76.69,73.08
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,British Virgin Islands,VGB,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Brunei Darussalam,BRN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.05,0.04
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Bulgaria,BGR,4.46,5.97,5.79,5.11,3.85,5.54,6.83,6.46,7.47,7.24,6.58,3.99,5.20,7.16,7.65,9.87,9.36,6.80,6.64,8.77,12.58,7.87,11.44,16.08,15.74
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Burkina Faso,BFA,4.89,6.70,9.95,21.86,33.80,38.70,26.98,20.08,23.16,34.65,25.18,14.72,17.49,21.57,21.45,19.47,14.62,18.14,21.94,18.91,20.79,15.46,15.44,14.44,10.40
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Burundi,BDI,98.18,98.53,98.13,98.20,98.29,98.33,98.33,98.36,98.21,98.00,98.02,98.29,98.45,98.07,97.86,98.04,97.90,98.33,98.24,96.39,87.65,90.86,97.96,87.02,80.72
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Cabo Verde,CPV,0.00,0.00,0.00,2.86,6.80,7.56,8.06,7.73,7.48,6.65,5.40,3.89,3.11,2.69,2.93,2.72,2.95,2.55,1.92,1.51,1.18,6.72,18.37,20.56,17.29
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Cambodia,KHM,..,..,..,..,..,0.00,0.00,0.00,0.00,0.00,0.22,0.20,4.12,6.42,5.04,6.12,5.53,4.37,4.19,4.62,4.93,6.46,37.66,57.93,61.10
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Cameroon,CMR,98.48,98.56,98.72,98.94,98.82,98.85,98.86,98.85,98.36,98.76,98.91,98.11,96.42,95.77,95.38,94.21,88.82,74.82,75.85,70.67,73.22,75.01,72.86,69.62,74.26
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Canada,CAN,62.38,61.41,61.68,61.72,60.40,61.00,63.11,62.35,60.41,61.18,60.60,58.03,59.89,58.92,58.45,59.43,59.44,60.05,61.29,62.70,61.44,62.27,62.73,63.02,62.80
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Cayman Islands,CYM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Central African Republic,CAF,81.05,80.85,81.25,80.41,79.21,79.41,78.85,78.85,78.85,78.50,78.50,76.85,76.85,76.36,83.33,83.75,83.83,85.09,85.09,85.00,84.38,84.48,84.75,85.64,85.79
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Chad,TCD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Chile,CHL,53.84,70.97,82.69,81.66,74.27,72.41,60.45,62.13,48.17,38.03,48.55,54.26,55.45,50.16,46.90,53.88,55.25,44.16,45.75,48.83,40.20,39.60,36.45,35.67,41.18
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,China,CHN,20.41,18.47,17.58,18.13,18.09,19.21,17.55,17.51,18.06,16.68,16.64,18.96,17.62,15.04,16.22,16.18,15.59,15.26,17.74,17.86,18.62,16.76,19.97,20.30,22.61
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,"China, Hong Kong Special Administrative Region",HKG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.20,0.23,0.24,0.25
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,"China, Macao Special Administrative Region",MAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Chinese Taipei,TWN,7.22,3.95,6.32,3.65,4.19,3.75,3.45,3.90,4.27,3.49,3.11,3.43,2.07,2.24,2.36,2.65,2.70,2.95,2.94,2.88,3.00,2.97,3.68,3.74,3.28
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Christmas Island,XMS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Cocos Islands,COC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Colombia,COL,76.38,75.68,68.67,73.25,78.49,76.40,82.99,71.64,69.75,79.86,75.52,74.34,76.50,78.79,81.65,80.17,80.60,81.53,84.01,72.88,72.12,83.47,79.55,74.00,74.25
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Comoros,COM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Congo,COG,99.39,100.00,99.07,99.17,99.38,99.44,99.56,99.56,99.42,85.59,99.66,100.00,100.00,85.71,83.12,81.99,82.12,82.31,81.34,61.22,54.72,61.18,58.06,56.82,54.71
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Cook Islands,COK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Costa Rica,CRI,97.52,94.88,82.84,89.92,90.15,82.75,90.71,96.95,91.85,97.85,99.15,98.52,98.38,97.89,99.20,96.72,93.87,92.02,92.85,95.16,93.31,91.22,91.84,88.31,89.79
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Cote d'Ivoire,CIV,66.67,69.01,56.65,50.23,49.72,60.54,54.70,46.61,34.24,36.41,36.75,36.85,32.66,36.01,33.67,27.23,28.68,33.95,34.76,37.52,28.28,30.14,26.44,21.88,23.93
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Croatia,HRV,45.55,65.89,48.92,47.77,62.02,61.36,70.46,57.18,52.65,56.53,57.30,56.23,46.05,41.37,54.93,54.07,51.44,37.81,45.71,56.01,62.84,47.04,49.67,66.50,73.96
Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,Cuba,CUB,10.25,10.33,12.29,8.81,7.91,6.13,7.68,7.07,6.19,6.79,6.87,6.57,6.66,5.36,5.61,3.18,3.04,3.05,3.97,3.92,3.24,3.23,3.71,4.35,4.02
