pais,energia_tipo,anio,energia_cons,energia_produccion,pbi,poblacion,energia_intensidad_per_capita,energia_intensidad_by_pbi,co2_emision_co2
Hawaiian Trade Zone,natural_gas,2006,,,,,,,
Hawaiian Trade Zone,petroleum_n_other_liquids,2006,,,,,,,
Hawaiian Trade Zone,nuclear,2006,,,,,,,0.0
Hawaiian Trade Zone,renewables_n_other,2006,,,,,,,0.0
Honduras,all_energy_types,2006,0.11,0.02,32.99,7634.29,13.8,3.19,6.8
Honduras,coal,2006,0.0,0.0,32.99,7634.29,13.8,3.19,0.0
Honduras,natural_gas,2006,0.0,0.0,32.99,7634.29,13.8,3.19,0.0
Honduras,petroleum_n_other_liquids,2006,0.08,0.0,32.99,7634.29,13.8,3.19,6.8
Honduras,nuclear,2006,,,32.99,7634.29,13.8,3.19,0.0
Honduras,renewables_n_other,2006,0.02,0.02,32.99,7634.29,13.8,3.19,0.0
Hong Kong,all_energy_types,2006,1.08,0.0,314.21,6811.18,159.08,3.45,81.02
Hong Kong,coal,2006,0.29,0.0,314.21,6811.18,159.08,3.45,25.99
Hong Kong,natural_gas,2006,0.11,0.0,314.21,6811.18,159.08,3.45,6.02
Hong Kong,petroleum_n_other_liquids,2006,0.66,0.0,314.21,6811.18,159.08,3.45,49.0
Hong Kong,nuclear,2006,,,314.21,6811.18,159.08,3.45,0.0
Hong Kong,renewables_n_other,2006,0.02,0.0,314.21,6811.18,159.08,3.45,0.0
Hungary,all_energy_types,2006,1.14,0.38,249.41,10070.1,112.99,4.56,59.44
Hungary,coal,2006,0.14,0.07,249.41,10070.1,112.99,4.56,12.56
Hungary,natural_gas,2006,0.51,0.11,249.41,10070.1,112.99,4.56,28.3
Hungary,petroleum_n_other_liquids,2006,0.33,0.06,249.41,10070.1,112.99,4.56,18.58
Hungary,nuclear,2006,0.13,0.13,249.41,10070.1,112.99,4.56,0.0
Hungary,renewables_n_other,2006,0.04,0.02,249.41,10070.1,112.99,4.56,0.0
Iceland,all_energy_types,2006,0.14,0.1,14.32,299.73,,,2.91
Iceland,coal,2006,0.0,0.0,14.32,299.73,,,0.44
Iceland,natural_gas,2006,0.0,0.0,14.32,299.73,,,0.0
Iceland,petroleum_n_other_liquids,2006,0.04,0.0,14.32,299.73,,,2.47
Iceland,nuclear,2006,,,14.32,299.73,,,0.0
Iceland,renewables_n_other,2006,0.1,0.1,14.32,299.73,,,0.0
India,all_energy_types,2006,16.72,11.69,4031.06,1167620.0,14.32,4.15,1118.58
India,coal,2006,7.99,7.42,4031.06,1167620.0,14.32,4.15,727.62
India,natural_gas,2006,1.42,1.12,4031.06,1167620.0,14.32,4.15,69.97
India,petroleum_n_other_liquids,2006,5.69,1.64,4031.06,1167620.0,14.32,4.15,321.0
India,nuclear,2006,0.19,0.19,4031.06,1167620.0,14.32,4.15,0.0
India,renewables_n_other,2006,1.43,1.31,4031.06,1167620.0,14.32,4.15,0.0
Indonesia,all_energy_types,2006,4.73,9.42,1590.02,229717.2,20.59,2.97,300.73
Indonesia,coal,2006,0.82,4.73,1590.02,229717.2,20.59,2.97,75.15
Indonesia,natural_gas,2006,1.08,2.4,1590.02,229717.2,20.59,2.97,41.58
Indonesia,petroleum_n_other_liquids,2006,2.67,2.13,1590.02,229717.2,20.59,2.97,184.0
Indonesia,nuclear,2006,,,1590.02,229717.2,20.59,2.97,0.0
Indonesia,renewables_n_other,2006,0.16,0.16,1590.02,229717.2,20.59,2.97,0.0
Iran,all_energy_types,2006,7.75,13.12,940.5,70554.8,109.78,8.24,429.67
Iran,coal,2006,0.05,0.04,940.5,70554.8,109.78,8.24,6.95
Iran,natural_gas,2006,4.05,4.05,940.5,70554.8,109.78,8.24,207.72
Iran,petroleum_n_other_liquids,2006,3.45,8.85,940.5,70554.8,109.78,8.24,215.0
Iran,nuclear,2006,,,940.5,70554.8,109.78,8.24,0.0
Iran,renewables_n_other,2006,0.2,0.18,940.5,70554.8,109.78,8.24,0.0
Iraq,all_energy_types,2006,1.08,4.39,220.14,27448.1,39.26,4.89,80.84
Iraq,coal,2006,0.0,0.0,220.14,27448.1,39.26,4.89,0.0
Iraq,natural_gas,2006,0.07,0.07,220.14,27448.1,39.26,4.89,2.84
Iraq,petroleum_n_other_liquids,2006,0.94,4.27,220.14,27448.1,39.26,4.89,78.0
Iraq,nuclear,2006,,,220.14,27448.1,39.26,4.89,0.0
Iraq,renewables_n_other,2006,0.07,0.06,220.14,27448.1,39.26,4.89,0.0
Ireland,all_energy_types,2006,0.69,0.04,241.45,4290.64,160.42,2.85,43.93
Ireland,coal,2006,0.07,0.0,241.45,4290.64,160.42,2.85,7.16
Ireland,natural_gas,2006,0.17,0.02,241.45,4290.64,160.42,2.85,8.22
Ireland,petroleum_n_other_liquids,2006,0.42,0.0,241.45,4290.64,160.42,2.85,28.55
Ireland,nuclear,2006,,,241.45,4290.64,160.42,2.85,0.0
Ireland,renewables_n_other,2006,0.03,0.02,241.45,4290.64,160.42,2.85,0.0
Israel,all_energy_types,2006,0.85,0.04,209.13,6680.64,126.58,4.04,63.87
Israel,coal,2006,0.32,0.0,209.13,6680.64,126.58,4.04,29.48
Israel,natural_gas,2006,0.03,0.03,209.13,6680.64,126.58,4.04,1.29
Israel,petroleum_n_other_liquids,2006,0.5,0.0,209.13,6680.64,126.58,4.04,33.1
Israel,nuclear,2006,,,209.13,6680.64,126.58,4.04,0.0
Israel,renewables_n_other,2006,-0.01,0.0,209.13,6680.64,126.58,4.04,0.0
Italy,all_energy_types,2006,8.09,1.18,2399.39,58163.93,139.07,3.37,473.0
Italy,coal,2006,0.66,0.0,2399.39,58163.93,139.07,3.37,61.92
Italy,natural_gas,2006,3.05,0.4,2399.39,58163.93,139.07,3.37,165.35
Italy,petroleum_n_other_liquids,2006,3.69,0.25,2399.39,58163.93,139.07,3.37,245.72
Italy,nuclear,2006,,,2399.39,58163.93,139.07,3.37,0.0
Italy,renewables_n_other,2006,0.69,0.54,2399.39,58163.93,139.07,3.37,0.0
Jamaica,all_energy_types,2006,0.18,0.01,25.95,2754.41,64.94,6.89,11.15
Jamaica,coal,2006,0.0,0.0,25.95,2754.41,64.94,6.89,0.15
Jamaica,natural_gas,2006,0.0,0.0,25.95,2754.41,64.94,6.89,0.0
Jamaica,petroleum_n_other_liquids,2006,0.18,0.0,25.95,2754.41,64.94,6.89,11.0
Jamaica,nuclear,2006,,,25.95,2754.41,64.94,6.89,0.0
Jamaica,renewables_n_other,2006,0.0,0.01,25.95,2754.41,64.94,6.89,0.0
Japan,all_energy_types,2006,22.93,4.54,5016.69,128410.5,178.54,4.57,1279.06
Japan,coal,2006,4.53,0.03,5016.69,128410.5,178.54,4.57,434.68
Japan,natural_gas,2006,3.62,0.15,5016.69,128410.5,178.54,4.57,174.71
Japan,petroleum_n_other_liquids,2006,10.45,0.03,5016.69,128410.5,178.54,4.57,669.67
Japan,nuclear,2006,2.96,2.96,5016.69,128410.5,178.54,4.57,0.0
Japan,renewables_n_other,2006,1.36,1.36,5016.69,128410.5,178.54,4.57,0.0
Jordan,all_energy_types,2006,0.3,0.01,60.65,5991.55,50.68,5.01,19.07
Jordan,coal,2006,0.0,0.0,60.65,5991.55,50.68,5.01,0.01
Jordan,natural_gas,2006,0.08,0.01,60.65,5991.55,50.68,5.01,3.06
Jordan,petroleum_n_other_liquids,2006,0.22,0.0,60.65,5991.55,50.68,5.01,16.0
Jordan,nuclear,2006,,,60.65,5991.55,50.68,5.01,0.0
Jordan,renewables_n_other,2006,0.0,0.0,60.65,5991.55,50.68,5.01,0.0
Kazakhstan,all_energy_types,2006,2.72,6.08,264.75,15551.3,174.91,10.27,213.67
Kazakhstan,coal,2006,1.79,2.57,264.75,15551.3,174.91,10.27,158.83
Kazakhstan,natural_gas,2006,0.39,0.51,264.75,15551.3,174.91,10.27,21.83
Kazakhstan,petroleum_n_other_liquids,2006,0.44,2.92,264.75,15551.3,174.91,10.27,33.0
Kazakhstan,nuclear,2006,,,264.75,15551.3,174.91,10.27,0.0
Kazakhstan,renewables_n_other,2006,0.1,0.08,264.75,15551.3,174.91,10.27,0.0
Kenya,all_energy_types,2006,0.2,0.05,116.89,37649.02,5.18,1.67,10.19
Kenya,coal,2006,0.0,0.0,116.89,37649.02,5.18,1.67,0.29
Kenya,natural_gas,2006,0.0,0.0,116.89,37649.02,5.18,1.67,0.0
Kenya,petroleum_n_other_liquids,2006,0.15,0.0,116.89,37649.02,5.18,1.67,9.9
Kenya,nuclear,2006,,,116.89,37649.02,5.18,1.67,0.0
Kenya,renewables_n_other,2006,0.05,0.05,116.89,37649.02,5.18,1.67,0.0
Kiribati,all_energy_types,2006,0.0,0.0,0.17,94.44,10.67,5.79,0.04
Kiribati,coal,2006,0.0,0.0,0.17,94.44,10.67,5.79,0.0
Kiribati,natural_gas,2006,0.0,0.0,0.17,94.44,10.67,5.79,0.0
Kiribati,petroleum_n_other_liquids,2006,0.0,0.0,0.17,94.44,10.67,5.79,0.04
Kiribati,nuclear,2006,,,0.17,94.44,10.67,5.79,0.0
Kiribati,renewables_n_other,2006,0.0,0.0,0.17,94.44,10.67,5.79,0.0
Kosovo,all_energy_types,2006,,,,,,,
Kosovo,coal,2006,,,,,,,
Kosovo,natural_gas,2006,,,,,,,
Kosovo,petroleum_n_other_liquids,2006,,,,,,,
Kosovo,nuclear,2006,,,,,,,0.0
Kosovo,renewables_n_other,2006,,,,,,,0.0
Kuwait,all_energy_types,2006,1.16,6.14,153.8,2373.66,489.78,7.56,75.13
Kuwait,coal,2006,0.0,0.0,153.8,2373.66,489.78,7.56,0.0
Kuwait,natural_gas,2006,0.46,0.46,153.8,2373.66,489.78,7.56,24.13
Kuwait,petroleum_n_other_liquids,2006,0.7,5.68,153.8,2373.66,489.78,7.56,51.0
Kuwait,nuclear,2006,,,153.8,2373.66,489.78,7.56,0.0
Kuwait,renewables_n_other,2006,0.0,0.0,153.8,2373.66,489.78,7.56,0.0
Kyrgyzstan,all_energy_types,2006,0.2,0.13,16.32,5124.38,39.07,12.26,5.63
Kyrgyzstan,coal,2006,0.02,0.01,16.32,5124.38,39.07,12.26,2.27
Kyrgyzstan,natural_gas,2006,0.03,0.0,16.32,5124.38,39.07,12.26,1.45
Kyrgyzstan,petroleum_n_other_liquids,2006,0.04,0.0,16.32,5124.38,39.07,12.26,1.9
Kyrgyzstan,nuclear,2006,,,16.32,5124.38,39.07,12.26,0.0
Kyrgyzstan,renewables_n_other,2006,0.11,0.12,16.32,5124.38,39.07,12.26,0.0
Laos,all_energy_types,2006,0.05,0.04,21.11,5846.08,9.26,2.56,0.51
Laos,coal,2006,0.0,0.01,21.11,5846.08,9.26,2.56,0.11
Laos,natural_gas,2006,0.0,0.0,21.11,5846.08,9.26,2.56,0.0
Laos,petroleum_n_other_liquids,2006,0.02,0.0,21.11,5846.08,9.26,2.56,0.4
Laos,nuclear,2006,,,21.11,5846.08,9.26,2.56,0.0
Laos,renewables_n_other,2006,0.03,0.04,21.11,5846.08,9.26,2.56,0.0
Latvia,all_energy_types,2006,0.18,0.03,47.76,2208.84,83.02,3.84,8.95
Latvia,coal,2006,0.0,0.0,47.76,2208.84,83.02,3.84,0.3
Latvia,natural_gas,2006,0.07,0.0,47.76,2208.84,83.02,3.84,3.63
Latvia,petroleum_n_other_liquids,2006,0.08,0.0,47.76,2208.84,83.02,3.84,5.02
Latvia,nuclear,2006,,,47.76,2208.84,83.02,3.84,0.0
Latvia,renewables_n_other,2006,0.04,0.03,47.76,2208.84,83.02,3.84,0.0
Lebanon,all_energy_types,2006,0.2,0.01,63.08,4759.76,41.58,3.14,15.18
Lebanon,coal,2006,0.0,0.0,63.08,4759.76,41.58,3.14,0.18
Lebanon,natural_gas,2006,0.0,0.0,63.08,4759.76,41.58,3.14,0.0
Lebanon,petroleum_n_other_liquids,2006,0.19,0.0,63.08,4759.76,41.58,3.14,15.0
Lebanon,nuclear,2006,,,63.08,4759.76,41.58,3.14,0.0
Lebanon,renewables_n_other,2006,0.01,0.01,63.08,4759.76,41.58,3.14,0.0
Lesotho,all_energy_types,2006,0.01,0.01,4.69,1989.93,5.66,2.4,0.2
Lesotho,coal,2006,0.0,0.0,4.69,1989.93,5.66,2.4,0.0
Lesotho,natural_gas,2006,0.0,0.0,4.69,1989.93,5.66,2.4,0.0
Lesotho,petroleum_n_other_liquids,2006,0.01,0.0,4.69,1989.93,5.66,2.4,0.2
Lesotho,nuclear,2006,,,4.69,1989.93,5.66,2.4,0.0
Lesotho,renewables_n_other,2006,0.01,0.01,4.69,1989.93,5.66,2.4,0.0
Liberia,all_energy_types,2006,0.01,0.0,3.35,3352.76,2.88,2.89,0.5
Liberia,coal,2006,0.0,0.0,3.35,3352.76,2.88,2.89,0.0
Liberia,natural_gas,2006,0.0,0.0,3.35,3352.76,2.88,2.89,0.0
Liberia,petroleum_n_other_liquids,2006,0.01,0.0,3.35,3352.76,2.88,2.89,0.5
Liberia,nuclear,2006,,,3.35,3352.76,2.88,2.89,0.0
Liberia,renewables_n_other,2006,0.0,0.0,3.35,3352.76,2.88,2.89,0.0
Libya,all_energy_types,2006,0.72,4.35,168.64,5886.87,122.76,4.29,52.44
Libya,coal,2006,0.0,0.0,168.64,5886.87,122.76,4.29,0.0
Libya,natural_gas,2006,0.17,0.49,168.64,5886.87,122.76,4.29,11.44
Libya,petroleum_n_other_liquids,2006,0.55,3.86,168.64,5886.87,122.76,4.29,41.0
Libya,nuclear,2006,,,168.64,5886.87,122.76,4.29,0.0
Libya,renewables_n_other,2006,0.0,0.0,168.64,5886.87,122.76,4.29,0.0
Lithuania,all_energy_types,2006,0.32,0.1,70.51,3249.98,98.45,4.54,14.15
Lithuania,coal,2006,0.01,0.0,70.51,3249.98,98.45,4.54,0.75
Lithuania,natural_gas,2006,0.1,0.0,70.51,3249.98,98.45,4.54,5.69
Lithuania,petroleum_n_other_liquids,2006,0.12,0.01,70.51,3249.98,98.45,4.54,7.71
Lithuania,nuclear,2006,0.08,0.08,70.51,3249.98,98.45,4.54,0.0
Lithuania,renewables_n_other,2006,0.0,0.01,70.51,3249.98,98.45,4.54,0.0
Luxembourg,all_energy_types,2006,0.2,0.0,49.11,473.52,424.69,4.1,12.73
Luxembourg,coal,2006,0.0,0.0,49.11,473.52,424.69,4.1,0.29
Luxembourg,natural_gas,2006,0.05,0.0,49.11,473.52,424.69,4.1,2.75
Luxembourg,petroleum_n_other_liquids,2006,0.13,0.0,49.11,473.52,424.69,4.1,9.69
Luxembourg,nuclear,2006,,,49.11,473.52,424.69,4.1,0.0
Luxembourg,renewables_n_other,2006,0.01,0.0,49.11,473.52,424.69,4.1,0.0
Macau,all_energy_types,2006,0.03,0.0,41.27,493.8,70.6,0.84,2.0
Macau,coal,2006,0.0,0.0,41.27,493.8,70.6,0.84,0.0
Macau,natural_gas,2006,0.0,0.0,41.27,493.8,70.6,0.84,0.0
Macau,petroleum_n_other_liquids,2006,0.03,0.0,41.27,493.8,70.6,0.84,2.0
Macau,nuclear,2006,,,41.27,493.8,70.6,0.84,0.0
Macau,renewables_n_other,2006,0.0,0.0,41.27,493.8,70.6,0.84,0.0
Madagascar,all_energy_types,2006,0.03,0.01,30.15,18880.3,1.74,1.09,2.54
Madagascar,coal,2006,0.0,0.0,30.15,18880.3,1.74,1.09,0.04
Madagascar,natural_gas,2006,0.0,0.0,30.15,18880.3,1.74,1.09,0.0
Madagascar,petroleum_n_other_liquids,2006,0.03,0.0,30.15,18880.3,1.74,1.09,2.5
Madagascar,nuclear,2006,,,30.15,18880.3,1.74,1.09,0.0
Madagascar,renewables_n_other,2006,0.01,0.01,30.15,18880.3,1.74,1.09,0.0
Malawi,all_energy_types,2006,0.03,0.02,14.47,12973.7,1.96,1.76,1.14
Malawi,coal,2006,0.0,0.0,14.47,12973.7,1.96,1.76,0.14
Malawi,natural_gas,2006,0.0,0.0,14.47,12973.7,1.96,1.76,0.0
Malawi,petroleum_n_other_liquids,2006,0.01,0.0,14.47,12973.7,1.96,1.76,1.0
Malawi,nuclear,2006,,,14.47,12973.7,1.96,1.76,0.0
Malawi,renewables_n_other,2006,0.01,0.01,14.47,12973.7,1.96,1.76,0.0
Malaysia,all_energy_types,2006,2.56,3.81,491.66,26264.93,97.43,5.2,151.27
Malaysia,coal,2006,0.24,0.02,491.66,26264.93,97.43,5.2,23.2
Malaysia,natural_gas,2006,1.2,2.24,491.66,26264.93,97.43,5.2,54.71
Malaysia,petroleum_n_other_liquids,2006,1.06,1.49,491.66,26264.93,97.43,5.2,73.36
Malaysia,nuclear,2006,,,491.66,26264.93,97.43,5.2,0.0
Malaysia,renewables_n_other,2006,0.06,0.07,491.66,26264.93,97.43,5.2,0.0
Maldives,all_energy_types,2006,0.01,0.0,4.93,327.49,39.01,2.59,0.6
Maldives,coal,2006,0.0,0.0,4.93,327.49,39.01,2.59,0.0
Maldives,natural_gas,2006,0.0,0.0,4.93,327.49,39.01,2.59,0.0
Maldives,petroleum_n_other_liquids,2006,0.01,0.0,4.93,327.49,39.01,2.59,0.6
Maldives,nuclear,2006,,,4.93,327.49,39.01,2.59,0.0
Maldives,renewables_n_other,2006,0.0,0.0,4.93,327.49,39.01,2.59,0.0
Mali,all_energy_types,2006,0.02,0.0,24.88,13203.4,1.61,0.85,0.7
Mali,coal,2006,0.0,0.0,24.88,13203.4,1.61,0.85,0.0
Mali,natural_gas,2006,0.0,0.0,24.88,13203.4,1.61,0.85,0.0
Mali,petroleum_n_other_liquids,2006,0.02,0.0,24.88,13203.4,1.61,0.85,0.7
Mali,nuclear,2006,,,24.88,13203.4,1.61,0.85,0.0
Mali,renewables_n_other,2006,0.0,0.0,24.88,13203.4,1.61,0.85,0.0
Malta,all_energy_types,2006,0.07,0.0,11.29,405.62,178.07,6.4,3.1
Malta,coal,2006,0.0,0.0,11.29,405.62,178.07,6.4,0.0
Malta,natural_gas,2006,0.0,0.0,11.29,405.62,178.07,6.4,0.0
Malta,petroleum_n_other_liquids,2006,0.07,0.0,11.29,405.62,178.07,6.4,3.1
Malta,nuclear,2006,,,11.29,405.62,178.07,6.4,0.0
Malta,renewables_n_other,2006,0.0,0.0,11.29,405.62,178.07,6.4,0.0
Martinique,all_energy_types,2006,0.03,0.0,7.09,397.85,81.99,4.6,2.4
Martinique,coal,2006,0.0,0.0,7.09,397.85,81.99,4.6,0.0
Martinique,natural_gas,2006,0.0,0.0,7.09,397.85,81.99,4.6,0.0
Martinique,petroleum_n_other_liquids,2006,0.03,0.0,7.09,397.85,81.99,4.6,2.4
Martinique,nuclear,2006,,,7.09,397.85,81.99,4.6,0.0
Martinique,renewables_n_other,2006,0.0,0.0,7.09,397.85,81.99,4.6,0.0
Mauritania,all_energy_types,2006,0.02,0.07,13.6,3118.2,6.95,1.59,3.2
Mauritania,coal,2006,0.0,0.0,13.6,3118.2,6.95,1.59,0.0
Mauritania,natural_gas,2006,0.0,0.0,13.6,3118.2,6.95,1.59,0.0
Mauritania,petroleum_n_other_liquids,2006,0.02,0.07,13.6,3118.2,6.95,1.59,3.2
Mauritania,nuclear,2006,,,13.6,3118.2,6.95,1.59,0.0
Mauritania,renewables_n_other,2006,0.0,0.0,13.6,3118.2,6.95,1.59,0.0
Mauritius,all_energy_types,2006,0.06,0.0,16.89,1228.09,52.73,3.83,4.07
Mauritius,coal,2006,0.01,0.0,16.89,1228.09,52.73,3.83,0.87
Mauritius,natural_gas,2006,0.0,0.0,16.89,1228.09,52.73,3.83,0.0
Mauritius,petroleum_n_other_liquids,2006,0.05,0.0,16.89,1228.09,52.73,3.83,3.2
Mauritius,nuclear,2006,,,16.89,1228.09,52.73,3.83,0.0
Mauritius,renewables_n_other,2006,0.0,0.0,16.89,1228.09,52.73,3.83,0.0
Mexico,all_energy_types,2006,7.39,10.34,1870.96,107767.5,68.59,3.95,428.88
Mexico,coal,2006,0.53,0.32,1870.96,107767.5,68.59,3.95,48.2
Mexico,natural_gas,2006,2.25,1.74,1870.96,107767.5,68.59,3.95,106.01
Mexico,petroleum_n_other_liquids,2006,4.11,7.78,1870.96,107767.5,68.59,3.95,274.67
Mexico,nuclear,2006,0.1,0.1,1870.96,107767.5,68.59,3.95,0.0
Mexico,renewables_n_other,2006,0.39,0.39,1870.96,107767.5,68.59,3.95,0.0
Micronesia,all_energy_types,2006,0.0,0.0,,,0.0,0.0,0.0
Micronesia,coal,2006,0.0,0.0,,,0.0,0.0,0.0
Micronesia,natural_gas,2006,0.0,0.0,,,0.0,0.0,
Micronesia,petroleum_n_other_liquids,2006,0.0,0.0,,,0.0,0.0,
Micronesia,nuclear,2006,0.0,0.0,,,0.0,0.0,0.0
Micronesia,renewables_n_other,2006,0.0,0.0,,,0.0,0.0,0.0
Moldova,all_energy_types,2006,0.15,0.01,19.54,3589.9,40.53,7.44,7.25
Moldova,coal,2006,0.0,0.0,19.54,3589.9,40.53,7.44,0.49
Moldova,natural_gas,2006,0.1,0.0,19.54,3589.9,40.53,7.44,4.76
Moldova,petroleum_n_other_liquids,2006,0.03,0.0,19.54,3589.9,40.53,7.44,2.0
Moldova,nuclear,2006,,,19.54,3589.9,40.53,7.44,0.0
Moldova,renewables_n_other,2006,0.02,0.0,19.54,3589.9,40.53,7.44,0.0
Mongolia,all_energy_types,2006,0.16,0.2,13.81,2558.85,64.08,11.87,13.79
Mongolia,coal,2006,0.14,0.2,13.81,2558.85,64.08,11.87,11.99
Mongolia,natural_gas,2006,0.0,0.0,13.81,2558.85,64.08,11.87,0.0
Mongolia,petroleum_n_other_liquids,2006,0.03,0.0,13.81,2558.85,64.08,11.87,1.8
Mongolia,nuclear,2006,,,13.81,2558.85,64.08,11.87,0.0
Mongolia,renewables_n_other,2006,0.0,0.0,13.81,2558.85,64.08,11.87,0.0
Montenegro,all_energy_types,2006,0.05,0.03,8.39,617.86,84.78,6.24,
Montenegro,coal,2006,0.01,0.01,8.39,617.86,84.78,6.24,
Montenegro,natural_gas,2006,0.0,0.0,8.39,617.86,84.78,6.24,
Montenegro,petroleum_n_other_liquids,2006,0.02,0.0,8.39,617.86,84.78,6.24,
Montenegro,nuclear,2006,,,8.39,617.86,84.78,6.24,0.0
Montenegro,renewables_n_other,2006,0.02,0.02,8.39,617.86,84.78,6.24,0.0
Montserrat,all_energy_types,2006,0.0,0.0,,,0.0,0.0,0.07
Montserrat,coal,2006,0.0,0.0,,,0.0,0.0,0.0
Montserrat,natural_gas,2006,0.0,0.0,,,0.0,0.0,0.0
Montserrat,petroleum_n_other_liquids,2006,0.0,0.0,,,0.0,0.0,0.07
Montserrat,nuclear,2006,,,,,0.0,0.0,0.0
Montserrat,renewables_n_other,2006,0.0,0.0,,,0.0,0.0,0.0
Morocco,all_energy_types,2006,0.58,0.01,172.79,30804.7,18.92,3.37,35.35
Morocco,coal,2006,0.14,0.0,172.79,30804.7,18.92,3.37,12.46
Morocco,natural_gas,2006,0.02,0.0,172.79,30804.7,18.92,3.37,0.89
Morocco,petroleum_n_other_liquids,2006,0.4,0.0,172.79,30804.7,18.92,3.37,22.0
Morocco,nuclear,2006,,,172.79,30804.7,18.92,3.37,0.0
Morocco,renewables_n_other,2006,0.02,0.01,172.79,30804.7,18.92,3.37,0.0
Mozambique,all_energy_types,2006,0.16,0.24,18.08,21080.12,7.81,9.1,2.26
Mozambique,coal,2006,0.0,0.0,18.08,21080.12,7.81,9.1,0.0
Mozambique,natural_gas,2006,0.01,0.1,18.08,21080.12,7.81,9.1,0.26
Mozambique,petroleum_n_other_liquids,2006,0.02,0.0,18.08,21080.12,7.81,9.1,2.0
Mozambique,nuclear,2006,,,18.08,21080.12,7.81,9.1,0.0
Mozambique,renewables_n_other,2006,0.13,0.14,18.08,21080.12,7.81,9.1,0.0
Namibia,all_energy_types,2006,0.06,0.02,16.51,1971.32,28.21,3.37,2.6
Namibia,coal,2006,0.0,0.0,16.51,1971.32,28.21,3.37,0.0
Namibia,natural_gas,2006,0.0,0.0,16.51,1971.32,28.21,3.37,0.0
Namibia,petroleum_n_other_liquids,2006,0.03,0.0,16.51,1971.32,28.21,3.37,2.6
Namibia,nuclear,2006,,,16.51,1971.32,28.21,3.37,0.0
Namibia,renewables_n_other,2006,0.02,0.02,16.51,1971.32,28.21,3.37,0.0
Nauru,all_energy_types,2006,0.0,0.0,,,0.0,0.0,0.2
Nauru,coal,2006,0.0,0.0,,,0.0,0.0,0.0
Nauru,natural_gas,2006,0.0,0.0,,,0.0,0.0,0.0
Nauru,petroleum_n_other_liquids,2006,0.0,0.0,,,0.0,0.0,0.2
Nauru,nuclear,2006,,,,,0.0,0.0,0.0
Nauru,renewables_n_other,2006,0.0,0.0,,,0.0,0.0,0.0
Nepal,all_energy_types,2006,0.06,0.03,55.51,26066.7,2.3,1.08,2.7
Nepal,coal,2006,0.0,0.0,55.51,26066.7,2.3,1.08,0.4
Nepal,natural_gas,2006,0.0,0.0,55.51,26066.7,2.3,1.08,0.0
Nepal,petroleum_n_other_liquids,2006,0.03,0.0,55.51,26066.7,2.3,1.08,2.3
Nepal,nuclear,2006,,,55.51,26066.7,2.3,1.08,0.0
Nepal,renewables_n_other,2006,0.03,0.03,55.51,26066.7,2.3,1.08,0.0
Netherlands,all_energy_types,2006,4.29,2.65,793.16,16349.08,262.15,5.4,248.23
Netherlands,coal,2006,0.32,0.0,793.16,16349.08,262.15,5.4,30.96
Netherlands,natural_gas,2006,1.51,2.44,793.16,16349.08,262.15,5.4,83.35
Netherlands,petroleum_n_other_liquids,2006,2.26,0.08,793.16,16349.08,262.15,5.4,133.93
Netherlands,nuclear,2006,0.03,0.03,793.16,16349.08,262.15,5.4,0.0
Netherlands,renewables_n_other,2006,0.16,0.1,793.16,16349.08,262.15,5.4,0.0
Netherlands Antilles,all_energy_types,2006,0.2,0.0,2.97,132.81,,,11.0
Netherlands Antilles,coal,2006,0.0,0.0,2.97,132.81,,,0.0
Netherlands Antilles,natural_gas,2006,0.0,0.0,2.97,132.81,,,0.0
Netherlands Antilles,petroleum_n_other_liquids,2006,0.2,0.0,2.97,132.81,,,11.0
Netherlands Antilles,nuclear,2006,,,2.97,132.81,,,0.0
Netherlands Antilles,renewables_n_other,2006,0.0,0.0,2.97,132.81,,,0.0
New Caledonia,all_energy_types,2006,0.04,0.0,,,0.0,0.0,2.52
New Caledonia,coal,2006,0.01,0.0,,,0.0,0.0,0.62
New Caledonia,natural_gas,2006,0.0,0.0,,,0.0,0.0,0.0
New Caledonia,petroleum_n_other_liquids,2006,0.03,0.0,,,0.0,0.0,1.9
New Caledonia,nuclear,2006,,,,,0.0,0.0,0.0
New Caledonia,renewables_n_other,2006,0.0,0.0,,,0.0,0.0,0.0
New Zealand,all_energy_types,2006,0.82,0.61,140.04,4166.59,196.1,5.83,37.39
New Zealand,coal,2006,0.08,0.14,140.04,4166.59,196.1,5.83,8.34
New Zealand,natural_gas,2006,0.14,0.15,140.04,4166.59,196.1,5.83,7.55
New Zealand,petroleum_n_other_liquids,2006,0.31,0.04,140.04,4166.59,196.1,5.83,21.5
New Zealand,nuclear,2006,,,140.04,4166.59,196.1,5.83,0.0
New Zealand,renewables_n_other,2006,0.28,0.28,140.04,4166.59,196.1,5.83,0.0
Nicaragua,all_energy_types,2006,0.07,0.01,23.02,5513.76,12.3,2.95,4.4
Nicaragua,coal,2006,0.0,0.0,23.02,5513.76,12.3,2.95,0.0
Nicaragua,natural_gas,2006,0.0,0.0,23.02,5513.76,12.3,2.95,0.0
Nicaragua,petroleum_n_other_liquids,2006,0.06,0.0,23.02,5513.76,12.3,2.95,4.4
Nicaragua,nuclear,2006,,,23.02,5513.76,12.3,2.95,0.0
Nicaragua,renewables_n_other,2006,0.01,0.01,23.02,5513.76,12.3,2.95,0.0
Niger,all_energy_types,2006,0.01,0.0,14.04,14144.0,0.95,0.96,1.15
