,carbon_produccion,gas_produccion,petroleo_produccion,pais_iso,anio
4073,0.0,0.0,0.0,GRL,1988
4074,0.0,0.0,0.0,GRL,1989
4075,0.0,0.0,0.0,GRL,1990
4076,0.0,0.0,0.0,GRL,1991
4077,0.0,0.0,0.0,GRL,1992
4078,0.0,0.0,0.0,GRL,1993
4079,0.0,0.0,0.0,GRL,1994
4080,0.0,0.0,0.0,GRL,1995
4081,0.0,0.0,0.0,GRL,1996
4082,0.0,0.0,0.0,GRL,1997
4083,0.0,0.0,0.0,GRL,1998
4084,0.0,0.0,0.0,GRL,1999
4085,0.0,0.0,0.0,GRL,2000
4086,0.0,0.0,0.0,GRL,2001
4087,0.0,0.0,0.0,GRL,2002
4088,0.0,0.0,0.0,GRL,2003
4089,0.0,0.0,0.0,GRL,2004
4090,0.0,0.0,0.0,GRL,2005
4091,0.0,0.0,0.0,GRL,2006
4092,0.0,0.0,0.0,GRL,2007
4093,0.0,0.0,0.0,GRL,2008
4094,0.0,0.0,0.0,GRL,2009
4095,0.0,0.0,0.0,GRL,2010
4096,0.0,0.0,0.0,GRL,2011
4097,0.0,0.0,0.0,GRL,2012
4098,0.0,0.0,0.0,GRL,2013
4099,0.0,0.0,0.0,GRL,2014
4100,0.0,0.0,0.0,GRL,2015
4101,0.0,0.0,0.0,GRL,2016
4102,,,,GRL,2017
4103,,,,GRL,2018
4104,,,,GRL,2019
4105,,,,GRL,2020
4106,0.0,0.0,0.0,GRD,1980
4107,0.0,0.0,0.0,GRD,1981
4108,0.0,0.0,0.0,GRD,1982
4109,0.0,0.0,0.0,GRD,1983
4110,0.0,0.0,0.0,GRD,1984
4111,0.0,0.0,0.0,GRD,1985
4112,0.0,0.0,0.0,GRD,1986
4113,0.0,0.0,0.0,GRD,1987
4114,0.0,0.0,0.0,GRD,1988
4115,0.0,0.0,0.0,GRD,1989
4116,0.0,0.0,0.0,GRD,1990
4117,0.0,0.0,0.0,GRD,1991
4118,0.0,0.0,0.0,GRD,1992
4119,0.0,0.0,0.0,GRD,1993
4120,0.0,0.0,0.0,GRD,1994
4121,0.0,0.0,0.0,GRD,1995
4122,0.0,0.0,0.0,GRD,1996
4123,0.0,0.0,0.0,GRD,1997
4124,0.0,0.0,0.0,GRD,1998
4125,0.0,0.0,0.0,GRD,1999
4126,0.0,0.0,0.0,GRD,2000
4127,0.0,0.0,0.0,GRD,2001
4128,0.0,0.0,0.0,GRD,2002
4129,0.0,0.0,0.0,GRD,2003
4130,0.0,0.0,0.0,GRD,2004
4131,0.0,0.0,0.0,GRD,2005
4132,0.0,0.0,0.0,GRD,2006
4133,0.0,0.0,0.0,GRD,2007
4134,0.0,0.0,0.0,GRD,2008
4135,0.0,0.0,0.0,GRD,2009
4136,0.0,0.0,0.0,GRD,2010
4137,0.0,0.0,0.0,GRD,2011
4138,0.0,0.0,0.0,GRD,2012
4139,0.0,0.0,0.0,GRD,2013
4140,0.0,0.0,0.0,GRD,2014
4141,0.0,0.0,0.0,GRD,2015
4142,0.0,0.0,0.0,GRD,2016
4143,,,,GRD,2017
4144,,,,GRD,2018
4145,,,,GRD,2019
4146,,,,GRD,2020
4147,0.0,0.0,0.0,GLP,1980
4148,0.0,0.0,0.0,GLP,1981
4149,0.0,0.0,0.0,GLP,1982
4150,0.0,0.0,0.0,GLP,1983
4151,0.0,0.0,0.0,GLP,1984
4152,0.0,0.0,0.0,GLP,1985
4153,0.0,0.0,0.0,GLP,1986
4154,0.0,0.0,0.0,GLP,1987
4155,0.0,0.0,0.0,GLP,1988
4156,0.0,0.0,0.0,GLP,1989
4157,0.0,0.0,0.0,GLP,1990
4158,0.0,0.0,0.0,GLP,1991
4159,0.0,0.0,0.0,GLP,1992
4160,0.0,0.0,0.0,GLP,1993
4161,0.0,0.0,0.0,GLP,1994
4162,0.0,0.0,0.0,GLP,1995
4163,0.0,0.0,0.0,GLP,1996
4164,0.0,0.0,0.0,GLP,1997
4165,0.0,0.0,0.0,GLP,1998
4166,0.0,0.0,0.0,GLP,1999
4167,0.0,0.0,0.0,GLP,2000
4168,0.0,0.0,0.0,GLP,2001
4169,0.0,0.0,0.0,GLP,2002
4170,0.0,0.0,0.0,GLP,2003
4171,0.0,0.0,0.0,GLP,2004
4172,0.0,0.0,0.0,GLP,2005
4173,0.0,0.0,0.0,GLP,2006
4174,0.0,0.0,0.0,GLP,2007
4175,0.0,0.0,0.0,GLP,2008
4176,0.0,0.0,0.0,GLP,2009
4177,0.0,0.0,0.0,GLP,2010
4178,0.0,0.0,0.0,GLP,2011
4179,0.0,0.0,0.0,GLP,2012
4180,0.0,0.0,0.0,GLP,2013
4181,0.0,0.0,0.0,GLP,2014
4182,0.0,0.0,0.0,GLP,2015
4183,0.0,0.0,0.0,GLP,2016
4184,,,,GLP,2017
4185,,,,GLP,2018
4186,,,,GLP,2019
4187,,,,GLP,2020
4188,0.0,0.0,0.0,GUM,1980
4189,0.0,0.0,0.0,GUM,1981
4190,0.0,0.0,0.0,GUM,1982
4191,0.0,0.0,0.0,GUM,1983
4192,0.0,0.0,0.0,GUM,1984
4193,0.0,0.0,0.0,GUM,1985
4194,0.0,0.0,0.0,GUM,1986
4195,0.0,0.0,0.0,GUM,1987
4196,0.0,0.0,0.0,GUM,1988
4197,0.0,0.0,0.0,GUM,1989
4198,0.0,0.0,0.0,GUM,1990
4199,0.0,0.0,0.0,GUM,1991
4200,0.0,0.0,0.0,GUM,1992
4201,0.0,0.0,0.0,GUM,1993
4202,0.0,0.0,0.0,GUM,1994
4203,0.0,0.0,0.0,GUM,1995
4204,0.0,0.0,0.0,GUM,1996
4205,0.0,0.0,0.0,GUM,1997
4206,0.0,0.0,0.0,GUM,1998
4207,0.0,0.0,0.0,GUM,1999
4208,0.0,0.0,0.0,GUM,2000
4209,0.0,0.0,0.0,GUM,2001
4210,0.0,0.0,0.0,GUM,2002
4211,0.0,0.0,0.0,GUM,2003
4212,0.0,0.0,0.0,GUM,2004
4213,0.0,0.0,0.0,GUM,2005
4214,0.0,0.0,0.0,GUM,2006
4215,0.0,0.0,0.0,GUM,2007
4216,0.0,0.0,0.0,GUM,2008
4217,0.0,0.0,0.0,GUM,2009
4218,0.0,0.0,0.0,GUM,2010
4219,0.0,0.0,0.0,GUM,2011
4220,0.0,0.0,0.0,GUM,2012
4221,0.0,0.0,0.0,GUM,2013
4222,0.0,0.0,0.0,GUM,2014
4223,0.0,0.0,0.0,GUM,2015
4224,0.0,0.0,0.0,GUM,2016
4225,,,,GUM,2017
4226,,,,GUM,2018
4227,,,,GUM,2019
4228,,,,GUM,2020
4229,0.0,0.0,3.19,GTM,1980
4230,0.0,0.0,3.18,GTM,1981
4231,0.0,0.0,3.82,GTM,1982
4232,0.0,0.0,4.45,GTM,1983
4233,0.0,0.0,3.19,GTM,1984
4234,0.0,0.0,1.91,GTM,1985
4235,0.0,0.0,3.18,GTM,1986
4236,0.0,0.0,2.55,GTM,1987
4237,0.0,0.0,1.92,GTM,1988
4238,0.0,0.0,2.55,GTM,1989
4239,0.0,0.0,2.55,GTM,1990
4240,0.0,0.0,2.8,GTM,1991
4241,0.0,0.0,3.06,GTM,1992
4242,0.0,0.0,4.46,GTM,1993
4243,0.0,0.0,5.28,GTM,1994
4244,0.0,0.0,6.07,GTM,1995
4245,0.0,0.0,8.19,GTM,1996
4246,0.0,0.0,10.19,GTM,1997
4247,0.0,0.0,15.13,GTM,1998
4248,0.0,0.0,14.64,GTM,1999
4249,0.0,0.0,13.2,GTM,2000
4250,0.0,0.0,13.42,GTM,2001
4251,0.0,0.0,11.46,GTM,2002
4252,0.0,0.0,14.0,GTM,2003
4253,0.0,0.0,12.65,GTM,2004
4254,0.0,0.0,10.92,GTM,2005
4255,0.0,0.0,12.83,GTM,2006
4256,0.0,0.0,10.07,GTM,2007
4257,0.0,0.0,9.91,GTM,2008
4258,0.0,0.0,8.6,GTM,2009
4259,0.0,0.0,7.61,GTM,2010
4260,0.0,0.0,6.97,GTM,2011
4261,0.0,0.0,6.74,GTM,2012
4262,0.0,0.0,6.36,GTM,2013
4263,0.0,0.0,6.4,GTM,2014
4264,0.0,0.0,6.39,GTM,2015
4265,0.0,0.0,5.73,GTM,2016
4266,,,,GTM,2017
4267,,,,GTM,2018
4268,,,,GTM,2019
4269,,,,GTM,2020
4270,0.0,0.0,0.0,GIN,1980
4271,0.0,0.0,0.0,GIN,1981
4272,0.0,0.0,0.0,GIN,1982
4273,0.0,0.0,0.0,GIN,1983
4274,0.0,0.0,0.0,GIN,1984
4275,0.0,0.0,0.0,GIN,1985
4276,0.0,0.0,0.0,GIN,1986
4277,0.0,0.0,0.0,GIN,1987
4278,0.0,0.0,0.0,GIN,1988
4279,0.0,0.0,0.0,GIN,1989
4280,0.0,0.0,0.0,GIN,1990
4281,0.0,0.0,0.0,GIN,1991
4282,0.0,0.0,0.0,GIN,1992
4283,0.0,0.0,0.0,GIN,1993
4284,0.0,0.0,0.0,GIN,1994
4285,0.0,0.0,0.0,GIN,1995
4286,0.0,0.0,0.0,GIN,1996
4287,0.0,0.0,0.0,GIN,1997
4288,0.0,0.0,0.0,GIN,1998
4289,0.0,0.0,0.0,GIN,1999
4290,0.0,0.0,0.0,GIN,2000
4291,0.0,0.0,0.0,GIN,2001
4292,0.0,0.0,0.0,GIN,2002
4293,0.0,0.0,0.0,GIN,2003
4294,0.0,0.0,0.0,GIN,2004
4295,0.0,0.0,0.0,GIN,2005
4296,0.0,0.0,0.0,GIN,2006
4297,0.0,0.0,0.0,GIN,2007
4298,0.0,0.0,0.0,GIN,2008
4299,0.0,0.0,0.0,GIN,2009
4300,0.0,0.0,0.0,GIN,2010
4301,0.0,0.0,0.0,GIN,2011
4302,0.0,0.0,0.0,GIN,2012
4303,0.0,0.0,0.0,GIN,2013
4304,0.0,0.0,0.0,GIN,2014
4305,0.0,0.0,0.0,GIN,2015
4306,0.0,0.0,0.0,GIN,2016
4307,,,,GIN,2017
4308,,,,GIN,2018
4309,,,,GIN,2019
4310,,,,GIN,2020
4311,0.0,0.0,0.0,GNB,1980
4312,0.0,0.0,0.0,GNB,1981
4313,0.0,0.0,0.0,GNB,1982
4314,0.0,0.0,0.0,GNB,1983
4315,0.0,0.0,0.0,GNB,1984
4316,0.0,0.0,0.0,GNB,1985
4317,0.0,0.0,0.0,GNB,1986
4318,0.0,0.0,0.0,GNB,1987
4319,0.0,0.0,0.0,GNB,1988
4320,0.0,0.0,0.0,GNB,1989
4321,0.0,0.0,0.0,GNB,1990
4322,0.0,0.0,0.0,GNB,1991
4323,0.0,0.0,0.0,GNB,1992
4324,0.0,0.0,0.0,GNB,1993
4325,0.0,0.0,0.0,GNB,1994
4326,0.0,0.0,0.0,GNB,1995
4327,0.0,0.0,0.0,GNB,1996
4328,0.0,0.0,0.0,GNB,1997
4329,0.0,0.0,0.0,GNB,1998
4330,0.0,0.0,0.0,GNB,1999
4331,0.0,0.0,0.0,GNB,2000
4332,0.0,0.0,0.0,GNB,2001
4333,0.0,0.0,0.0,GNB,2002
4334,0.0,0.0,0.0,GNB,2003
4335,0.0,0.0,0.0,GNB,2004
4336,0.0,0.0,0.0,GNB,2005
4337,0.0,0.0,0.0,GNB,2006
4338,0.0,0.0,0.0,GNB,2007
4339,0.0,0.0,0.0,GNB,2008
4340,0.0,0.0,0.0,GNB,2009
4341,0.0,0.0,0.0,GNB,2010
4342,0.0,0.0,0.0,GNB,2011
4343,0.0,0.0,0.0,GNB,2012
4344,0.0,0.0,0.0,GNB,2013
4345,0.0,0.0,0.0,GNB,2014
4346,0.0,0.0,0.0,GNB,2015
4347,0.0,0.0,0.0,GNB,2016
4348,,,,GNB,2017
4349,,,,GNB,2018
4350,,,,GNB,2019
4351,,,,GNB,2020
4352,0.0,0.0,0.0,GUY,1980
4353,0.0,0.0,0.0,GUY,1981
4354,0.0,0.0,0.0,GUY,1982
4355,0.0,0.0,0.0,GUY,1983
4356,0.0,0.0,0.0,GUY,1984
4357,0.0,0.0,0.0,GUY,1985
4358,0.0,0.0,0.0,GUY,1986
4359,0.0,0.0,0.0,GUY,1987
4360,0.0,0.0,0.0,GUY,1988
4361,0.0,0.0,0.0,GUY,1989
4362,0.0,0.0,0.0,GUY,1990
4363,0.0,0.0,0.0,GUY,1991
4364,0.0,0.0,0.0,GUY,1992
4365,0.0,0.0,0.0,GUY,1993
4366,0.0,0.0,0.0,GUY,1994
4367,0.0,0.0,0.0,GUY,1995
4368,0.0,0.0,0.0,GUY,1996
4369,0.0,0.0,0.0,GUY,1997
4370,0.0,0.0,0.0,GUY,1998
4371,0.0,0.0,0.0,GUY,1999
4372,0.0,0.0,0.0,GUY,2000
4373,0.0,0.0,0.0,GUY,2001
4374,0.0,0.0,0.0,GUY,2002
4375,0.0,0.0,0.0,GUY,2003
4376,0.0,0.0,0.0,GUY,2004
4377,0.0,0.0,0.0,GUY,2005
4378,0.0,0.0,0.0,GUY,2006
4379,0.0,0.0,0.0,GUY,2007
4380,0.0,0.0,0.0,GUY,2008
4381,0.0,0.0,0.0,GUY,2009
4382,0.0,0.0,0.0,GUY,2010
4383,0.0,0.0,0.0,GUY,2011
4384,0.0,0.0,0.0,GUY,2012
4385,0.0,0.0,0.0,GUY,2013
4386,0.0,0.0,0.0,GUY,2014
4387,0.0,0.0,0.0,GUY,2015
4388,0.0,0.0,0.0,GUY,2016
4389,,,,GUY,2017
4390,,,,GUY,2018
4391,,,,GUY,2019
4392,,,,GUY,2020
4393,0.0,0.0,0.0,HTI,1980
4394,0.0,0.0,0.0,HTI,1981
4395,0.0,0.0,0.0,HTI,1982
4396,0.0,0.0,0.0,HTI,1983
4397,0.0,0.0,0.0,HTI,1984
4398,0.0,0.0,0.0,HTI,1985
4399,0.0,0.0,0.0,HTI,1986
4400,0.0,0.0,0.0,HTI,1987
4401,0.0,0.0,0.0,HTI,1988
4402,0.0,0.0,0.0,HTI,1989
4403,0.0,0.0,0.0,HTI,1990
4404,0.0,0.0,0.0,HTI,1991
4405,0.0,0.0,0.0,HTI,1992
4406,0.0,0.0,0.0,HTI,1993
4407,0.0,0.0,0.0,HTI,1994
4408,0.0,0.0,0.0,HTI,1995
4409,0.0,0.0,0.0,HTI,1996
4410,0.0,0.0,0.0,HTI,1997
4411,0.0,0.0,0.0,HTI,1998
4412,0.0,0.0,0.0,HTI,1999
4413,0.0,0.0,0.0,HTI,2000
4414,0.0,0.0,0.0,HTI,2001
4415,0.0,0.0,0.0,HTI,2002
4416,0.0,0.0,0.0,HTI,2003
4417,0.0,0.0,0.0,HTI,2004
4418,0.0,0.0,0.0,HTI,2005
4419,0.0,0.0,0.0,HTI,2006
4420,0.0,0.0,0.0,HTI,2007
4421,0.0,0.0,0.0,HTI,2008
4422,0.0,0.0,0.0,HTI,2009
4423,0.0,0.0,0.0,HTI,2010
4424,0.0,0.0,0.0,HTI,2011
4425,0.0,0.0,0.0,HTI,2012
4426,0.0,0.0,0.0,HTI,2013
4427,0.0,0.0,0.0,HTI,2014
4428,0.0,0.0,0.0,HTI,2015
4429,0.0,0.0,0.0,HTI,2016
4430,,,,HTI,2017
4431,,,,HTI,2018
4432,,,,HTI,2019
4433,,,,HTI,2020
4434,,,,,1980
4435,,,,,1981
4436,,,,,1982
4437,,,,,1983
4438,,,,,1984
4439,,,,,1985
4440,,,,,1986
4441,11249.06,8240.38,16669.22,,1980
4442,11000.23,8153.78,16111.1,,1981
4443,11311.36,7717.53,14030.95,,1982
4444,10866.48,7281.09,13257.7,,1983
4445,11236.94,7855.68,13557.01,,1984
4446,11722.25,7768.26,13114.51,,1985
4447,11890.5,7671.76,14070.56,,1986
4448,12021.15,7987.44,13514.17,,1987
4449,12185.68,8200.84,14357.53,,1988
4450,12246.14,8466.04,14135.91,,1989
4451,12189.01,8657.65,14847.88,,1990
4452,11711.98,8874.53,15775.62,,1991
4453,11520.09,9125.26,16769.74,,1992
4454,10883.2,9503.91,17079.6,,1993
4455,11188.29,9969.91,17674.13,,1994
4456,11282.19,10227.64,17854.34,,1995
4457,11436.14,10719.38,18274.29,,1996
4458,11714.9,10867.86,18360.8,,1997
4459,11632.35,11055.95,18491.93,,1998
4460,11381.79,11209.13,17736.89,,1999
4461,11139.38,11602.91,18510.2,,2000
4462,11511.6,11954.62,18146.4,,2001
4463,11248.91,11968.27,17476.07,,2002
4464,11088.59,12213.68,18493.36,,2003
4465,11354.55,12377.59,18835.0,,2004
4466,11510.88,12393.6,18807.21,,2005
4467,11659.85,12647.84,18688.12,,2006
4468,11602.88,12861.74,18293.02,,2007
4469,11684.92,13370.27,18538.39,,2008
4470,11006.85,13341.37,17681.46,,2009
4471,11213.14,14066.28,17990.64,,2010
4472,11211.88,14613.03,19172.73,,2011
4473,11045.67,15237.91,20274.99,,2012
4474,10973.92,15376.12,20811.88,,2013
4475,11210.36,15866.34,21935.13,,2014
4476,10443.61,16452.06,22947.6,,2015
4477,9470.43,16557.86,23047.26,,2016
4478,9604.96,16989.37,23057.02,,2017
4479,9597.75,18181.33,24635.73,,2018
4480,9068.26,19068.61,25383.66,,2019
4481,7587.2,18676.98,24144.35,,2020
4482,7997.37,18956.89,24171.14,,2021
4483,0.0,0.0,0.0,HND,1980
4484,0.0,0.0,0.0,HND,1981
4485,0.0,0.0,0.0,HND,1982
4486,0.0,0.0,0.0,HND,1983
4487,0.0,0.0,0.0,HND,1984
4488,0.0,0.0,0.0,HND,1985
4489,0.0,0.0,0.0,HND,1986
4490,0.0,0.0,0.0,HND,1987
4491,0.0,0.0,0.0,HND,1988
4492,0.0,0.0,0.0,HND,1989
4493,0.0,0.0,0.0,HND,1990
4494,0.0,0.0,0.0,HND,1991
4495,0.0,0.0,0.0,HND,1992
4496,0.0,0.0,0.0,HND,1993
4497,0.0,0.0,0.0,HND,1994
4498,0.0,0.0,0.0,HND,1995
4499,0.0,0.0,0.0,HND,1996
4500,0.0,0.0,0.0,HND,1997
4501,0.0,0.0,0.0,HND,1998
4502,0.0,0.0,0.0,HND,1999
4503,0.0,0.0,0.0,HND,2000
4504,0.0,0.0,0.0,HND,2001
4505,0.0,0.0,0.0,HND,2002
4506,0.0,0.0,0.0,HND,2003
4507,0.0,0.0,0.0,HND,2004
4508,0.0,0.0,0.0,HND,2005
4509,0.0,0.0,0.0,HND,2006
4510,0.0,0.0,0.0,HND,2007
4511,0.0,0.0,0.0,HND,2008
4512,0.0,0.0,0.0,HND,2009
4513,0.0,0.0,0.0,HND,2010
4514,0.0,0.0,0.0,HND,2011
4515,0.0,0.0,0.0,HND,2012
4516,0.0,0.0,0.0,HND,2013
4517,0.0,0.0,0.0,HND,2014
4518,0.0,0.0,0.0,HND,2015
4519,0.0,0.0,0.0,HND,2016
4520,,,,HND,2017
4521,,,,HND,2018
4522,,,,HND,2019
4523,,,,HND,2020
4524,0.0,0.0,0.0,HKG,1980
4525,0.0,0.0,0.0,HKG,1981
4526,0.0,0.0,0.0,HKG,1982
4527,0.0,0.0,0.0,HKG,1983
4528,0.0,0.0,0.0,HKG,1984
4529,0.0,0.0,0.0,HKG,1985
4530,0.0,0.0,0.0,HKG,1986
4531,0.0,0.0,0.0,HKG,1987
4532,0.0,0.0,0.0,HKG,1988
4533,0.0,0.0,0.0,HKG,1989
4534,0.0,0.0,0.0,HKG,1990
4535,0.0,0.0,0.0,HKG,1991
4536,0.0,0.0,0.0,HKG,1992
4537,0.0,0.0,0.0,HKG,1993
4538,0.0,0.0,0.0,HKG,1994
4539,0.0,0.0,0.0,HKG,1995
4540,0.0,0.0,0.0,HKG,1996
4541,0.0,0.0,0.0,HKG,1997
4542,0.0,0.0,0.0,HKG,1998
4543,0.0,0.0,0.0,HKG,1999
4544,0.0,0.0,0.0,HKG,2000
4545,0.0,0.0,0.0,HKG,2001
4546,0.0,0.0,0.0,HKG,2002
4547,0.0,0.0,0.0,HKG,2003
4548,0.0,0.0,0.0,HKG,2004
4549,0.0,0.0,0.0,HKG,2005
4550,0.0,0.0,0.0,HKG,2006
4551,0.0,0.0,0.0,HKG,2007
4552,0.0,0.0,0.0,HKG,2008
4553,0.0,0.0,0.0,HKG,2009
4554,0.0,0.0,0.0,HKG,2010
4555,0.0,0.0,0.0,HKG,2011
4556,0.0,0.0,0.0,HKG,2012
4557,0.0,0.0,0.0,HKG,2013
4558,0.0,0.0,0.0,HKG,2014
4559,0.0,0.0,0.0,HKG,2015
4560,0.0,0.0,0.0,HKG,2016
4561,,,,HKG,2017
4562,,,,HKG,2018
4563,,,,HKG,2019
4564,,,,HKG,2020
4565,,,,HKG,2021
4566,51.97,65.88,34.91,HUN,1980
4567,83.51,63.76,34.82,HUN,1981
4568,83.7,69.62,37.3,HUN,1982
4569,80.29,67.05,36.63,HUN,1983
4570,78.43,69.99,37.2,HUN,1984
4571,76.24,75.43,36.5,HUN,1985
4572,72.13,72.0,36.5,HUN,1986
4573,71.61,70.86,33.75,HUN,1987
4574,65.99,63.2,36.99,HUN,1988
4575,63.12,60.95,31.13,HUN,1989
4576,57.09,49.19,33.81,HUN,1990
4577,55.17,49.82,28.85,HUN,1991
4578,50.17,49.66,28.26,HUN,1992
4579,43.22,50.24,27.91,HUN,1993
4580,41.21,48.54,30.81,HUN,1994
4581,41.93,49.0,28.58,HUN,1995
4582,44.78,46.57,26.4,HUN,1996
4583,46.77,43.45,30.73,HUN,1997
4584,42.75,38.35,24.91,HUN,1998
4585,39.52,33.93,23.43,HUN,1999
4586,38.56,32.03,24.97,HUN,2000
4587,35.14,32.03,24.55,HUN,2001
4588,34.42,30.47,19.43,HUN,2002
4589,35.54,29.56,19.78,HUN,2003
4590,27.07,30.59,21.62,HUN,2004
4591,20.33,30.14,18.93,HUN,2005
4592,20.43,30.81,18.03,HUN,2006
4593,20.62,25.92,15.46,HUN,2007
4594,19.7,25.96,15.9,HUN,2008
4595,18.1,29.58,15.7,HUN,2009
4596,18.53,28.9,13.94,HUN,2010
4597,19.14,27.36,12.44,HUN,2011
4598,18.68,22.87,12.43,HUN,2012
4599,18.74,19.97,12.26,HUN,2013
4600,18.47,18.59,10.98,HUN,2014
4601,17.66,17.71,11.32,HUN,2015
4602,17.01,18.4,12.58,HUN,2016
4603,14.92,,,HUN,2017
4604,13.27,,,HUN,2018
4605,11.55,,,HUN,2019
4606,10.85,,,HUN,2020
4607,8.83,,,HUN,2021
4608,,,,,1980
4609,,,,,1981
4610,,,,,1982
4611,,,,,1983
4612,,,,,1984
4613,,,,,1985
4614,,,,,1986
4615,,,,,1987
4616,,,,,1988
4617,,,,,1989
4618,,,,,1990
4619,,,,,1991
4620,,,,,1992
4621,,,,,1993
4622,,,,,1994
4623,,,,,1995
4624,,,,,1996
4625,,,,,1997
4626,,,,,1998
4627,,,,,1999
4628,,,,,2000
4629,,,,,2001
4630,,,,,2002
4631,,,,,2003
4632,,,,,2004
4633,,,,,2005
4634,,,,,2006
4635,,,,,2007
4636,,,,,2008
4637,,,,,2009
4638,,,,,2010
4639,,,,,2011
4640,,,,,2012
4641,,,,,2013
4642,,,,,2014
4643,,,,,2015
4644,,,,,2016
4645,,,,,2017
4646,,,,,2018
4647,,,,,2019
4648,,,,,1980
4649,,,,,1981
4650,,,,,1982
4651,,,,,1983
4652,,,,,1984
4653,,,,,1985
4654,,,,,1986
4655,,,,,1987
4656,,,,,1988
4657,,,,,1989
4658,,,,,1990
4659,,,,,1991
4660,,,,,1992
4661,,,,,1993
4662,,,,,1994
4663,,,,,1995
4664,,,,,1996
4665,,,,,1997
4666,,,,,1998
4667,,,,,1999
4668,,,,,2000
4669,,,,,2001
4670,,,,,2002
4671,,,,,2003
4672,,,,,2004
4673,,,,,2005
4674,,,,,2006
4675,,,,,2007
4676,,,,,2008
4677,,,,,2009
4678,,,,,2010
4679,,,,,2011
4680,,,,,2012
4681,,,,,2013
4682,,,,,2014
4683,,,,,2015
4684,,,,,2016
4685,,,,,2017
4686,,,,,2018
4687,,,,,2019
4688,,,,,1980
4689,,,,,1981
4690,,,,,1982
4691,,,,,1983
4692,,,,,1984
4693,,,,,1985
4694,,,,,1986
4695,,,,,1987
4696,,,,,1988
4697,,,,,1989
4698,,,,,1990
4699,,,,,1991
4700,,,,,1992
4701,,,,,1993
4702,,,,,1994
4703,,,,,1995
4704,,,,,1996
4705,,,,,1997
4706,,,,,1998
4707,,,,,1999
4708,,,,,2000
4709,,,,,2001
4710,,,,,2002
4711,,,,,2003
4712,,,,,2004
4713,,,,,2005
4714,,,,,2006
4715,,,,,2007
4716,,,,,2008
4717,,,,,2009
4718,,,,,2010
4719,,,,,2011
4720,,,,,2012
4721,,,,,2013
4722,,,,,2014
4723,,,,,2015
4724,,,,,2016
4725,,,,,2017
4726,,,,,2018
4727,,,,,2019
4728,0.0,0.0,0.0,ISL,1980
4729,0.0,0.0,0.0,ISL,1981
4730,0.0,0.0,0.0,ISL,1982
4731,0.0,0.0,0.0,ISL,1983
4732,0.0,0.0,0.0,ISL,1984
4733,0.0,0.0,0.0,ISL,1985
4734,0.0,0.0,0.0,ISL,1986
4735,0.0,0.0,0.0,ISL,1987
4736,0.0,0.0,0.0,ISL,1988
4737,0.0,0.0,0.0,ISL,1989
4738,0.0,0.0,0.0,ISL,1990
4739,0.0,0.0,0.0,ISL,1991
4740,0.0,0.0,0.0,ISL,1992
4741,0.0,0.0,0.0,ISL,1993
4742,0.0,0.0,0.0,ISL,1994
4743,0.0,0.0,0.0,ISL,1995
4744,0.0,0.0,0.0,ISL,1996
4745,0.0,0.0,0.0,ISL,1997
4746,0.0,0.0,0.0,ISL,1998
4747,0.0,0.0,0.0,ISL,1999
4748,0.0,0.0,0.0,ISL,2000
4749,0.0,0.0,0.0,ISL,2001
4750,0.0,0.0,0.0,ISL,2002
4751,0.0,0.0,0.0,ISL,2003
4752,0.0,0.0,0.0,ISL,2004
4753,0.0,0.0,0.0,ISL,2005
4754,0.0,0.0,0.0,ISL,2006
4755,0.0,0.0,0.0,ISL,2007
4756,0.0,0.0,0.0,ISL,2008
4757,0.0,0.0,0.0,ISL,2009
4758,0.0,0.0,0.0,ISL,2010
4759,0.0,0.0,0.0,ISL,2011
4760,0.0,0.0,0.0,ISL,2012
4761,0.0,0.0,0.0,ISL,2013
4762,0.0,0.0,0.0,ISL,2014
4763,0.0,0.0,0.0,ISL,2015
4764,0.0,0.0,0.0,ISL,2016
4765,,,,ISL,2017
4766,,,,ISL,2018
4767,,,,ISL,2019
4768,,,,ISL,2020
4769,,,,ISL,2021
4770,540.41,11.33,109.31,IND,1980
4771,741.74,19.78,174.16,IND,1981
4772,734.24,25.94,231.22,IND,1982
4773,776.84,30.86,294.89,IND,1983
4774,815.06,35.34,327.9,IND,1984
4775,841.71,43.23,351.25,IND,1985
4776,905.43,60.4,367.76,IND,1986
4777,992.48,69.58,356.86,IND,1987
4778,1055.14,81.5,375.49,IND,1988
4779,1147.43,96.9,400.64,IND,1989
4780,1236.17,115.93,397.41,IND,1990
4781,1321.82,129.11,374.25,IND,1991
4782,1395.1,144.35,339.43,IND,1992
4783,1441.37,146.67,324.19,IND,1993
4784,1466.1,158.57,376.56,IND,1994
4785,1547.9,180.78,426.2,IND,1995
4786,1658.95,197.32,404.72,IND,1996
4787,1713.91,214.53,413.85,IND,1997
4788,1703.45,235.43,403.5,IND,1998
4789,1666.2,241.23,402.56,IND,1999
4790,1771.19,253.63,397.33,IND,2000
4791,1793.76,254.28,397.48,IND,2001
4792,1873.27,265.54,409.86,IND,2002
4793,1954.73,284.27,411.56,IND,2003
4794,2110.97,281.38,422.58,IND,2004
4795,2207.16,285.12,406.18,IND,2005
4796,2303.68,281.87,419.2,IND,2006
4797,2446.76,289.64,423.81,IND,2007
4798,2647.51,293.92,439.53,IND,2008
4799,2857.77,361.5,441.92,IND,2009
4800,2937.11,474.29,479.97,IND,2010
