pais;pais_iso;indicador;anio;frecuencia
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;2.0
;;;2004;0.0
;;;2004;0.0
;;;2004;2.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;1.0
;;;2004;2.0
;;;2004;0.0
;;;2004;1.0
;;;2004;5.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;2.0
;;;2004;3.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;2.0
;;;2004;2.0
;;;2004;4.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;2.0
;;;2004;2.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;2.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;9.0
;;;2004;1.0
;;;2004;7.0
;;;2004;18.0
;;;2004;0.0
;;;2004;0.0
;;;2004;2.0
;;;2004;0.0
;;;2004;0.0
;;;2004;2.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;2.0
;;;2004;0.0
;;;2004;0.0
;;;2004;2.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;2.0
;;;2004;3.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;3.0
;;;2004;4.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;2.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;0.0
;;;2004;2.0
;;;2004;0.0
;;;2004;2.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;2.0
;;;2004;2.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;2.0
;;;2004;2.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;2.0
;;;2004;3.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;6.0
;;;2004;0.0
;;;2004;0.0
;;;2004;6.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;4.0
;;;2004;2.0
;;;2004;7.0
;;;2004;0.0
;;;2004;0.0
;;;2004;2.0
;;;2004;0.0
;;;2004;1.0
;;;2004;3.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;2.0
;;;2004;2.0
;;;2004;1.0
;;;2004;2.0
;;;2004;0.0
;;;2004;8.0
;;;2004;11.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;1.0
;;;2004;2.0
;;;2004;0.0
;;;2004;0.0
;;;2004;3.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;2.0
;;;2004;0.0
;;;2004;2.0
;;;2004;0.0
;;;2004;0.0
;;;2004;2.0
;;;2004;0.0
;;;2004;4.0
;;;2004;7.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;3.0
;;;2004;0.0
;;;2004;3.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;2.0
;;;2004;2.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;3.0
;;;2004;0.0
;;;2004;2.0
;;;2004;5.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;2.0
;;;2004;0.0
;;;2004;0.0
;;;2004;3.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;2.0
;;;2004;2.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;2.0
;;;2004;0.0
;;;2004;2.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;2.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;5.0
;;;2004;0.0
;;;2004;0.0
;;;2004;5.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;0.0
;;;2004;2.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;2.0
;;;2004;0.0
;;;2004;0.0
;;;2004;2.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;3.0
;;;2004;0.0
;;;2004;3.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;1.0
;;;2004;1.0
;;;2004;0.0
;;;2004;4.0
;;;2004;0.0
;;;2004;0.0
;;;2004;3.0
;;;2004;1.0
;;;2004;8.0
;;;2004;12.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;2.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;2.0
;;;2004;0.0
;;;2004;3.0
;;;2004;6.0
;;;2004;0.0
;;;2004;0.0
;;;2004;3.0
;;;2004;0.0
;;;2004;3.0
;;;2004;7.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;2.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;0.0
;;;2004;2.0
;;;2004;1.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;2.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;3.0
;;;2004;1.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;5.0
;;;2004;5.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;3.0
;;;2004;1.0
;;;2004;2.0
;;;2004;6.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;2.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;3.0
;;;2004;0.0
;;;2004;3.0
;;;2004;7.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;2.0
;;;2004;0.0
;;;2004;0.0
;;;2004;2.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;1.0
;;;2004;4.0
;;;2004;0.0
;;;2004;12.0
;;;2004;20.0
;;;2004;3.0
;;;2004;1.0
;;;2004;1.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;1.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;1.0
;;;2004;2.0
;;;2004;0.0
;;;2004;3.0
;;;2004;1.0
;;;2004;2.0
;;;2004;6.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;1.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2004;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;9.0
;;;2005;0.0
;;;2005;1.0
;;;2005;11.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;0.0
;;;2005;1.0
;;;2005;2.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;2.0
;;;2005;0.0
;;;2005;1.0
;;;2005;3.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;1.0
;;;2005;0.0
;;;2005;1.0
;;;2005;0.0
;;;2005;1.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;1.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;0.0
;;;2005;2.0
;;;2005;4.0
;;;2005;1.0
;;;2005;1.0
;;;2005;2.0
;;;2005;0.0
;;;2005;0.0
;;;2005;3.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;1.0
;;;2005;0.0
;;;2005;2.0
;;;2005;3.0
;;;2005;0.0
;;;2005;7.0
;;;2005;12.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;2.0
;;;2005;1.0
;;;2005;0.0
;;;2005;3.0
;;;2005;0.0
;;;2005;0.0
;;;2005;2.0
;;;2005;2.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;1.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;0.0
;;;2005;1.0
;;;2005;2.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;0.0
;;;2005;2.0
;;;2005;0.0
;;;2005;1.0
;;;2005;4.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;5.0
;;;2005;1.0
;;;2005;7.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;1.0
;;;2005;0.0
;;;2005;0.0
;;;2005;2.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;1.0
;;;2005;0.0
;;;2005;2.0
;;;2005;1.0
;;;2005;1.0
;;;2005;0.0
;;;2005;2.0
;;;2005;0.0
;;;2005;0.0
;;;2005;2.0
;;;2005;1.0
;;;2005;5.0
;;;2005;2.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;1.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;0.0
;;;2005;1.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;2.0
;;;2005;0.0
;;;2005;1.0
;;;2005;3.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;2.0
;;;2005;1.0
;;;2005;11.0
;;;2005;0.0
;;;2005;14.0
;;;2005;28.0
;;;2005;0.0
;;;2005;0.0
;;;2005;3.0
;;;2005;0.0
;;;2005;1.0
;;;2005;4.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;1.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;1.0
;;;2005;1.0
;;;2005;1.0
;;;2005;0.0
;;;2005;2.0
;;;2005;0.0
;;;2005;1.0
;;;2005;3.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;1.0
;;;2005;1.0
;;;2005;3.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;2.0
;;;2005;2.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;1.0
;;;2005;1.0
;;;2005;3.0
;;;2005;0.0
;;;2005;1.0
;;;2005;1.0
;;;2005;1.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;1.0
;;;2005;3.0
;;;2005;1.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;2.0
;;;2005;0.0
;;;2005;2.0
;;;2005;4.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;1.0
;;;2005;2.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;1.0
;;;2005;0.0
;;;2005;1.0
;;;2005;4.0
;;;2005;0.0
;;;2005;5.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;0.0
;;;2005;1.0
;;;2005;1.0
;;;2005;0.0
;;;2005;1.0
;;;2005;0.0
;;;2005;2.0
;;;2005;2.0
;;;2005;0.0
;;;2005;0.0
;;;2005;5.0
;;;2005;1.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;0.0
;;;2005;1.0
;;;2005;2.0
;;;2005;2.0
;;;2005;0.0
;;;2005;1.0
;;;2005;5.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;2.0
;;;2005;1.0
;;;2005;4.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;1.0
;;;2005;0.0
;;;2005;3.0
;;;2005;0.0
;;;2005;5.0
;;;2005;8.0
;;;2005;0.0
;;;2005;1.0
;;;2005;4.0
;;;2005;5.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;2.0
;;;2005;1.0
;;;2005;4.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;2.0
;;;2005;17.0
;;;2005;2.0
;;;2005;4.0
;;;2005;25.0
;;;2005;0.0
;;;2005;0.0
;;;2005;3.0
;;;2005;2.0
;;;2005;0.0
;;;2005;6.0
;;;2005;1.0
;;;2005;0.0
;;;2005;4.0
;;;2005;0.0
;;;2005;1.0
;;;2005;5.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;1.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;3.0
;;;2005;3.0
;;;2005;0.0
;;;2005;1.0
;;;2005;0.0
;;;2005;3.0
;;;2005;4.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;0.0
;;;2005;1.0
;;;2005;3.0
;;;2005;0.0
;;;2005;0.0
;;;2005;4.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;0.0
;;;2005;1.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;0.0
;;;2005;3.0
;;;2005;5.0
;;;2005;1.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;2.0
;;;2005;3.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
;;;2005;1.0
;;;2005;1.0
;;;2005;2.0
;;;2005;0.0
;;;2005;0.0
;;;2005;0.0
