;pais;codigo_iso;anio;valor;info_codigo
23496;Azerbaijan;AZE;2007;99.44;1.2
23497;Bahamas, The;BHS;2007;99.83;1.2
23498;Bahrain;BHR;2007;100.0;1.2
23499;Bangladesh;BGD;2007;36.6;1.2
23500;Barbados;BRB;2007;100.0;1.2
23501;Belarus;BLR;2007;100.0;1.2
23502;Belgium;BEL;2007;100.0;1.2
23503;Belize;BLZ;2007;81.16;1.2
23504;Benin;BEN;2007;10.06;1.2
23505;Bermuda;BMU;2007;100.0;1.2
23506;Bhutan;BTN;2007;60.3;1.2
23507;Bolivia;BOL;2007;46.56;1.2
23508;Bosnia and Herzegovina;BIH;2007;99.79;1.2
23509;Botswana;BWA;2007;25.84;1.2
23510;Brazil;BRA;2007;89.07;1.2
23511;British Virgin Islands;VGB;2007;;1.2
23512;Brunei Darussalam;BRN;2007;100.0;1.2
23513;Bulgaria;BGR;2007;100.0;1.2
23514;Burkina Faso;BFA;2007;1.38;1.2
23515;Burundi;BDI;2007;0.96;1.2
23516;Cambodia;KHM;2007;21.27;1.2
23517;Cameroon;CMR;2007;23.4;1.2
23518;Canada;CAN;2007;100.0;1.2
23519;Cape Verde;CPV;2007;51.67;1.2
23520;Cayman Islands;CYM;2007;100.0;1.2
23521;Central African Republic;CAF;2007;1.58;1.2
23522;Chad;TCD;2007;2.06;1.2
23523;Channel Islands;CHI;2007;100.0;1.2
23524;Chile;CHL;2007;93.78;1.2
23525;China;CHN;2007;96.07;1.2
23526;Colombia;COL;2007;85.17;1.2
23527;Comoros;COM;2007;46.69;1.2
23528;Congo, Dem. Rep.;ZAR;2007;1.1;1.2
23529;Congo, Rep.;COG;2007;12.51;1.2
23530;Cook Islands;COK;2007;98.62;1.2
23531;Costa Rica;CRI;2007;98.17;1.2
23532;Cote d'Ivoire;CIV;2007;98.17;1.2
23533;Croatia;HRV;2007;100.0;1.2
23534;Cuba;CUB;2007;92.61;1.2
23535;Curacao;CUW;2007;92.61;1.2
23536;Cyprus;CYP;2007;100.0;1.2
23537;Czech Republic;CZE;2007;100.0;1.2
23538;Denmark;DNK;2007;100.0;1.2
23539;Djibouti;DJI;2007;10.12;1.2
23540;Dominica;DMA;2007;;1.2
23541;Dominican Republic;DOM;2007;91.85;1.2
23542;Ecuador;ECU;2007;90.7;1.2
23543;Egypt, Arab Rep.;EGY;2007;98.14;1.2
23544;El Salvador;SLV;2007;79.51;1.2
23545;Equatorial Guinea;GNQ;2007;40.03;1.2
23546;Eritrea;ERI;2007;4.76;1.2
23547;Estonia;EST;2007;100.0;1.2
23548;Ethiopia;ETH;2007;4.25;1.2
23549;Faeroe Islands;FRO;2007;100.0;1.2
23550;Falkland Islands;FLK;2007;;1.2
23551;Fiji;FJI;2007;71.44;1.2
23552;Finland;FIN;2007;100.0;1.2
23553;France;FRA;2007;100.0;1.2
23554;French Guyana;GUF;2007;;1.2
23555;French Polynesia;PYF;2007;100.0;1.2
23556;Gabon;GAB;2007;35.93;1.2
23557;Gambia, The;GMB;2007;15.07;1.2
23558;Georgia;GEO;2007;99.54;1.2
23559;Germany;DEU;2007;100.0;1.2
23560;Ghana;GHA;2007;37.12;1.2
23561;Gibraltar;GIB;2007;100.0;1.2
23562;Greece;GRC;2007;100.0;1.2
23563;Greenland;GRL;2007;100.0;1.2
23564;Grenada;GRD;2007;;1.2
23565;Guadeloupe;GLP;2007;;1.2
23566;Guam;GUM;2007;100.0;1.2
23567;Guatemala;GTM;2007;67.89;1.2
23568;Guinea;GIN;2007;2.51;1.2
23569;Guinea-Bissau;GNB;2007;2.65;1.2
23570;Guyana;GUY;2007;74.86;1.2
23571;Haiti;HTI;2007;11.94;1.2
23572;Honduras;HND;2007;50.45;1.2
23573;Hong Kong SAR, China;HKG;2007;100.0;1.2
23574;Hungary;HUN;2007;100.0;1.2
23575;Iceland;ISL;2007;100.0;1.2
23576;India;IND;2007;58.57;1.2
23577;Indonesia;IDN;2007;86.1;1.2
23578;Iran, Islamic Rep.;IRN;2007;94.33;1.2
23579;Iraq;IRQ;2007;91.62;1.2
23580;Ireland;IRL;2007;100.0;1.2
23581;Isle of Man;IMY;2007;100.0;1.2
23582;Israel;ISR;2007;100.0;1.2
23583;Italy;ITA;2007;100.0;1.2
23584;Jamaica;JAM;2007;88.41;1.2
23585;Japan;JPN;2007;100.0;1.2
23586;Jordan;JOR;2007;97.8;1.2
23587;Kazakhstan;KAZ;2007;98.67;1.2
23588;Kenya;KEN;2007;7.36;1.2
23589;Kiribati;KIR;2007;42.94;1.2
23590;Korea, Dem. Rep.;PRK;2007;;1.2
23591;Korea, Rep.;KOR;2007;100.0;1.2
23592;Kosovo;KSV;2007;99.84;1.2
23593;Kuwait;KWT;2007;100.0;1.2
23594;Kyrgyz Republic;KGZ;2007;98.99;1.2
23595;Lao PDR;LAO;2007;48.14;1.2
23596;Latvia;LVA;2007;100.0;1.2
23597;Lebanon;LBN;2007;98.57;1.2
23598;Lesotho;LSO;2007;4.03;1.2
23599;Liberia;LBR;2007;0.8;1.2
23600;Libya;LBY;2007;95.13;1.2
23601;Liechtenstein;LIE;2007;100.0;1.2
23602;Lithuania;LTU;2007;100.0;1.2
23603;Luxembourg;LUX;2007;100.0;1.2
23604;Macao SAR, China;MAC;2007;100.0;1.2
23605;Macedonia, FYR;MKD;2007;98.58;1.2
23606;Madagascar;MDG;2007;7.6;1.2
23607;Malawi;MWI;2007;2.46;1.2
23608;Malaysia;MYS;2007;96.62;1.2
23609;Maldives;MDV;2007;98.81;1.2
23610;Mali;MLI;2007;6.5;1.2
23611;Malta;MLT;2007;100.0;1.2
23612;Marshall Islands;MHL;2007;32.1;1.2
23613;Martinique;MTQ;2007;;1.2
23614;Mauritania;MRT;2007;2.29;1.2
23615;Mauritius;MUS;2007;89.63;1.2
23616;Mayotte;MYT;2007;;1.2
23617;Mexico;MEX;2007;95.11;1.2
23618;Micronesia, Fed. Sts.;FSM;2007;43.4;1.2
23619;Moldova;MDA;2007;99.06;1.2
23620;Monaco;MCO;2007;100.0;1.2
23621;Mongolia;MNG;2007;65.56;1.2
23622;Montenegro;MNE;2007;100.0;1.2
23623;Montserrat;MSR;2007;;1.2
23624;Morocco;MAR;2007;61.44;1.2
23625;Mozambique;MOZ;2007;3.3;1.2
23626;Myanmar;MMR;2007;29.04;1.2
23627;Namibia;NAM;2007;14.6;1.2
23628;Nepal;NPL;2007;49.3;1.2
23629;Netherlands;NLD;2007;100.0;1.2
23630;Netherlands Antilles;ANT;2007;;1.2
23631;New Caledonia;NCL;2007;100.0;1.2
23632;New Zealand;NZL;2007;100.0;1.2
23633;Nicaragua;NIC;2007;47.79;1.2
23634;Niger;NER;2007;3.08;1.2
23635;Nigeria;NGA;2007;31.52;1.2
23636;Northern Mariana Islands;MNP;2007;100.0;1.2
23637;Norway;NOR;2007;100.0;1.2
23638;Oman;OMN;2007;100.0;1.2
23639;Pakistan;PAK;2007;84.4;1.2
23640;Palau;PLW;2007;96.97;1.2
23641;Panama;PAN;2007;58.79;1.2
23642;Papua New Guinea;PNG;2007;7.86;1.2
23643;Paraguay;PRY;2007;92.74;1.2
23644;Peru;PER;2007;45.41;1.2
23645;Philippines;PHL;2007;69.46;1.2
23646;Poland;POL;2007;100.0;1.2
23647;Portugal;PRT;2007;100.0;1.2
23648;Puerto Rico;PRI;2007;100.0;1.2
23649;Qatar;QAT;2007;100.0;1.2
23650;Reunion;REU;2007;;1.2
23651;Romania;ROM;2007;100.0;1.2
23652;Russian Federation;RUS;2007;100.0;1.2
23653;Rwanda;RWA;2007;3.43;1.2
23654;Saint Pierre et Miquelon;SPM;2007;;1.2
23655;Samoa;WSM;2007;95.49;1.2
23656;San Marino;SMR;2007;100.0;1.2
23657;Sao Tome and Principe;STP;2007;43.49;1.2
23658;Saudi Arabia;SAU;2007;100.0;1.2
23659;Senegal;SEN;2007;19.68;1.2
23660;Serbia;SRB;2007;99.84;1.2
23661;Seychelles;SYC;2007;86.01;1.2
23662;Sierra Leone;SLE;2007;0.85;1.2
23663;Singapore;SGP;2007;100.0;1.2
23664;Sint Maarten (Dutch part);SXM;2007;100.0;1.2
23665;Slovak Republic;SVK;2007;100.0;1.2
23666;Slovenia;SVN;2007;100.0;1.2
23667;Solomon Islands;SLB;2007;5.4;1.2
23668;Somalia;SOM;2007;4.75;1.2
23669;South Africa;ZAF;2007;57.99;1.2
23670;South Sudan;SSD;2007;0.07;1.2
23671;Spain;ESP;2007;100.0;1.2
23672;Sri Lanka;LKA;2007;78.5;1.2
23673;St. Kitts and Nevis;KNA;2007;98.52;1.2
23674;St. Lucia;LCA;2007;91.03;1.2
23675;St. Martin (French part);MAF;2007;100.0;1.2
23676;St. Vincent and the Grenadines;VCT;2007;86.25;1.2
23677;Sudan;SDN;2007;21.58;1.2
23678;Suriname;SUR;2007;97.29;1.2
23679;Swaziland;SWZ;2007;22.22;1.2
23680;Sweden;SWE;2007;100.0;1.2
23681;Switzerland;CHE;2007;100.0;1.2
23682;Syrian Arab Republic;SYR;2007;78.79;1.2
23683;Taiwan, China;TWN;2007;;1.2
23684;Tajikistan;TJK;2007;98.84;1.2
23685;Tanzania;TZA;2007;2.56;1.2
23686;Thailand;THA;2007;93.48;1.2
23687;Timor-Leste;TMP;2007;20.3;1.2
23688;Togo;TGO;2007;24.74;1.2
23689;Tonga;TON;2007;90.36;1.2
23690;Trinidad and Tobago;TTO;2007;97.55;1.2
23691;Tunisia;TUN;2007;98.47;1.2
23692;Turkey;TUR;2007;98.14;1.2
23693;Turkmenistan;TKM;2007;99.77;1.2
23694;Turks and Caicos Islands;TCA;2007;99.81;1.2
23695;Tuvalu;TUV;2007;95.3;1.2
23696;Uganda;UGA;2007;4.37;1.2
23697;Ukraine;UKR;2007;99.6;1.2
23698;United Arab Emirates;ARE;2007;100.0;1.2
23699;United Kingdom;GBR;2007;100.0;1.2
23700;United States;USA;2007;100.0;1.2
23701;Uruguay;URY;2007;88.61;1.2
23702;Uzbekistan;UZB;2007;100.0;1.2
23703;Vanuatu;VUT;2007;12.91;1.2
23704;Venezuela, RB;VEN;2007;93.29;1.2
23705;Vietnam;VNM;2007;92.41;1.2
23706;Virgin Islands (U.S.);VIR;2007;100.0;1.2
23707;West Bank and Gaza;WBG;2007;99.33;1.2
23708;Western Sahara;ESH;2007;;1.2
23709;Yemen, Rep.;YEM;2007;47.79;1.2
23710;Zambia;ZMB;2007;3.0;1.2
23711;Zimbabwe;ZWE;2007;9.28;1.2
23712;Afghanistan;AFG;2007;64.95;1.3
23713;Albania;ALB;2007;100.0;1.3
23714;Algeria;DZA;2007;99.7;1.3
23715;American Samoa;ASM;2007;;1.3
23716;Andorra;ADO;2007;100.0;1.3
23717;Angola;AGO;2007;84.88;1.3
23718;Antigua and Barbuda;ATG;2007;72.23;1.3
23719;Argentina;ARG;2007;;1.3
23720;Armenia;ARM;2007;99.65;1.3
23721;Aruba;ABW;2007;84.02;1.3
23722;Australia;AUS;2007;100.0;1.3
23723;Austria;AUT;2007;100.0;1.3
23724;Azerbaijan;AZE;2007;100.0;1.3
23725;Bahamas, The;BHS;2007;98.58;1.3
23726;Bahrain;BHR;2007;100.0;1.3
23727;Bangladesh;BGD;2007;71.66;1.3
23728;Barbados;BRB;2007;100.0;1.3
23729;Belarus;BLR;2007;100.0;1.3
23730;Belgium;BEL;2007;100.0;1.3
23731;Belize;BLZ;2007;96.35;1.3
23732;Benin;BEN;2007;57.66;1.3
23733;Bermuda;BMU;2007;100.0;1.3
23734;Bhutan;BTN;2007;95.72;1.3
23735;Bolivia;BOL;2007;98.16;1.3
23736;Bosnia and Herzegovina;BIH;2007;99.56;1.3
23737;Botswana;BWA;2007;54.38;1.3
23738;Brazil;BRA;2007;99.92;1.3
23739;British Virgin Islands;VGB;2007;;1.3
23740;Brunei Darussalam;BRN;2007;100.0;1.3
23741;Bulgaria;BGR;2007;100.0;1.3
23742;Burkina Faso;BFA;2007;52.48;1.3
23743;Burundi;BDI;2007;43.63;1.3
23744;Cambodia;KHM;2007;67.45;1.3
23745;Cameroon;CMR;2007;73.26;1.3
23746;Canada;CAN;2007;100.0;1.3
23747;Cape Verde;CPV;2007;86.11;1.3
23748;Cayman Islands;CYM;2007;100.0;1.3
23749;Central African Republic;CAF;2007;20.52;1.3
23750;Chad;TCD;2007;16.98;1.3
23751;Channel Islands;CHI;2007;100.0;1.3
23752;Chile;CHL;2007;99.64;1.3
23753;China;CHN;2007;100.0;1.3
23754;Colombia;COL;2007;99.61;1.3
23755;Comoros;COM;2007;81.71;1.3
23756;Congo, Dem. Rep.;ZAR;2007;37.77;1.3
23757;Congo, Rep.;COG;2007;50.03;1.3
23758;Cook Islands;COK;2007;100.0;1.3
23759;Costa Rica;CRI;2007;99.71;1.3
23760;Cote d'Ivoire;CIV;2007;99.71;1.3
23761;Croatia;HRV;2007;100.0;1.3
23762;Cuba;CUB;2007;100.0;1.3
23763;Curacao;CUW;2007;100.0;1.3
23764;Cyprus;CYP;2007;100.0;1.3
23765;Czech Republic;CZE;2007;100.0;1.3
23766;Denmark;DNK;2007;100.0;1.3
23767;Djibouti;DJI;2007;64.05;1.3
23768;Dominica;DMA;2007;;1.3
23769;Dominican Republic;DOM;2007;99.03;1.3
23770;Ecuador;ECU;2007;100.0;1.3
23771;Egypt, Arab Rep.;EGY;2007;100.0;1.3
23772;El Salvador;SLV;2007;98.0;1.3
23773;Equatorial Guinea;GNQ;2007;100.0;1.3
23774;Eritrea;ERI;2007;100.0;1.3
23775;Estonia;EST;2007;100.0;1.3
23776;Ethiopia;ETH;2007;93.29;1.3
23777;Faeroe Islands;FRO;2007;100.0;1.3
23778;Falkland Islands;FLK;2007;;1.3
23779;Fiji;FJI;2007;100.0;1.3
23780;Finland;FIN;2007;100.0;1.3
23781;France;FRA;2007;100.0;1.3
23782;French Guyana;GUF;2007;;1.3
23783;French Polynesia;PYF;2007;100.0;1.3
23784;Gabon;GAB;2007;90.51;1.3
23785;Gambia, The;GMB;2007;58.13;1.3
23786;Georgia;GEO;2007;100.0;1.3
23787;Germany;DEU;2007;100.0;1.3
23788;Ghana;GHA;2007;81.98;1.3
23789;Gibraltar;GIB;2007;100.0;1.3
23790;Greece;GRC;2007;100.0;1.3
23791;Greenland;GRL;2007;100.0;1.3
23792;Grenada;GRD;2007;;1.3
23793;Guadeloupe;GLP;2007;;1.3
23794;Guam;GUM;2007;100.0;1.3
23795;Guatemala;GTM;2007;94.58;1.3
23796;Guinea;GIN;2007;60.95;1.3
23797;Guinea-Bissau;GNB;2007;0.0;1.3
23798;Guyana;GUY;2007;91.79;1.3
23799;Haiti;HTI;2007;60.93;1.3
23800;Honduras;HND;2007;96.83;1.3
23801;Hong Kong SAR, China;HKG;2007;100.0;1.3
23802;Hungary;HUN;2007;100.0;1.3
23803;Iceland;ISL;2007;100.0;1.3
23804;India;IND;2007;94.16;1.3
23805;Indonesia;IDN;2007;96.62;1.3
23806;Iran, Islamic Rep.;IRN;2007;100.0;1.3
23807;Iraq;IRQ;2007;100.0;1.3
23808;Ireland;IRL;2007;100.0;1.3
23809;Isle of Man;IMY;2007;100.0;1.3
23810;Israel;ISR;2007;100.0;1.3
23811;Italy;ITA;2007;100.0;1.3
23812;Jamaica;JAM;2007;92.77;1.3
23813;Japan;JPN;2007;100.0;1.3
23814;Jordan;JOR;2007;99.02;1.3
23815;Kazakhstan;KAZ;2007;100.0;1.3
23816;Kenya;KEN;2007;73.96;1.3
23817;Kiribati;KIR;2007;86.19;1.3
23818;Korea, Dem. Rep.;PRK;2007;;1.3
23819;Korea, Rep.;KOR;2007;100.0;1.3
23820;Kosovo;KSV;2007;;1.3
23821;Kuwait;KWT;2007;100.0;1.3
23822;Kyrgyz Republic;KGZ;2007;100.0;1.3
23823;Lao PDR;LAO;2007;89.64;1.3
23824;Latvia;LVA;2007;100.0;1.3
23825;Lebanon;LBN;2007;100.0;1.3
23826;Lesotho;LSO;2007;41.36;1.3
23827;Liberia;LBR;2007;5.51;1.3
23828;Libya;LBY;2007;100.0;1.3
23829;Liechtenstein;LIE;2007;100.0;1.3
23830;Lithuania;LTU;2007;100.0;1.3
23831;Luxembourg;LUX;2007;100.0;1.3
23832;Macao SAR, China;MAC;2007;100.0;1.3
23833;Macedonia, FYR;MKD;2007;100.0;1.3
23834;Madagascar;MDG;2007;32.17;1.3
23835;Malawi;MWI;2007;34.93;1.3
23836;Malaysia;MYS;2007;99.31;1.3
23837;Maldives;MDV;2007;84.46;1.3
23838;Mali;MLI;2007;42.71;1.3
23839;Malta;MLT;2007;100.0;1.3
23840;Marshall Islands;MHL;2007;89.13;1.3
23841;Martinique;MTQ;2007;;1.3
23842;Mauritania;MRT;2007;48.14;1.3
23843;Mauritius;MUS;2007;100.0;1.3
23844;Mayotte;MYT;2007;;1.3
23845;Mexico;MEX;2007;99.58;1.3
23846;Micronesia, Fed. Sts.;FSM;2007;100.0;1.3
23847;Moldova;MDA;2007;99.88;1.3
23848;Monaco;MCO;2007;100.0;1.3
23849;Mongolia;MNG;2007;86.71;1.3
23850;Montenegro;MNE;2007;100.0;1.3
23851;Montserrat;MSR;2007;;1.3
23852;Morocco;MAR;2007;94.29;1.3
23853;Mozambique;MOZ;2007;38.3;1.3
23854;Myanmar;MMR;2007;94.47;1.3
23855;Namibia;NAM;2007;89.99;1.3
23856;Nepal;NPL;2007;87.49;1.3
23857;Netherlands;NLD;2007;100.0;1.3
23858;Netherlands Antilles;ANT;2007;;1.3
23859;New Caledonia;NCL;2007;100.0;1.3
23860;New Zealand;NZL;2007;100.0;1.3
23861;Nicaragua;NIC;2007;98.52;1.3
23862;Niger;NER;2007;49.52;1.3
23863;Nigeria;NGA;2007;76.78;1.3
23864;Northern Mariana Islands;MNP;2007;100.0;1.3
23865;Norway;NOR;2007;100.0;1.3
23866;Oman;OMN;2007;100.0;1.3
23867;Pakistan;PAK;2007;97.94;1.3
23868;Palau;PLW;2007;98.9;1.3
23869;Panama;PAN;2007;100.0;1.3
23870;Papua New Guinea;PNG;2007;71.19;1.3
23871;Paraguay;PRY;2007;99.16;1.3
23872;Peru;PER;2007;93.66;1.3
23873;Philippines;PHL;2007;94.94;1.3
23874;Poland;POL;2007;100.0;1.3
23875;Portugal;PRT;2007;100.0;1.3
23876;Puerto Rico;PRI;2007;100.0;1.3
23877;Qatar;QAT;2007;100.0;1.3
23878;Reunion;REU;2007;;1.3
23879;Romania;ROM;2007;100.0;1.3
23880;Russian Federation;RUS;2007;100.0;1.3
23881;Rwanda;RWA;2007;32.48;1.3
23882;Saint Pierre et Miquelon;SPM;2007;;1.3
23883;Samoa;WSM;2007;85.15;1.3
23884;San Marino;SMR;2007;100.0;1.3
23885;Sao Tome and Principe;STP;2007;66.87;1.3
23886;Saudi Arabia;SAU;2007;100.0;1.3
23887;Senegal;SEN;2007;88.83;1.3
23888;Serbia;SRB;2007;100.0;1.3
23889;Seychelles;SYC;2007;100.0;1.3
23890;Sierra Leone;SLE;2007;37.71;1.3
23891;Singapore;SGP;2007;100.0;1.3
23892;Sint Maarten (Dutch part);SXM;2007;100.0;1.3
23893;Slovak Republic;SVK;2007;100.0;1.3
23894;Slovenia;SVN;2007;100.0;1.3
23895;Solomon Islands;SLB;2007;45.52;1.3
23896;Somalia;SOM;2007;25.44;1.3
23897;South Africa;ZAF;2007;97.6;1.3
23898;South Sudan;SSD;2007;6.57;1.3
23899;Spain;ESP;2007;100.0;1.3
23900;Sri Lanka;LKA;2007;86.67;1.3
23901;St. Kitts and Nevis;KNA;2007;92.66;1.3
23902;St. Lucia;LCA;2007;100.0;1.3
23903;St. Martin (French part);MAF;2007;;1.3
23904;St. Vincent and the Grenadines;VCT;2007;91.57;1.3
23905;Sudan;SDN;2007;67.12;1.3
23906;Suriname;SUR;2007;100.0;1.3
23907;Swaziland;SWZ;2007;100.0;1.3
23908;Sweden;SWE;2007;100.0;1.3
23909;Switzerland;CHE;2007;100.0;1.3
23910;Syrian Arab Republic;SYR;2007;100.0;1.3
23911;Taiwan, China;TWN;2007;;1.3
23912;Tajikistan;TJK;2007;99.62;1.3
23913;Tanzania;TZA;2007;40.69;1.3
23914;Thailand;THA;2007;94.95;1.3
23915;Timor-Leste;TMP;2007;79.44;1.3
23916;Togo;TGO;2007;42.96;1.3
23917;Tonga;TON;2007;89.43;1.3
23918;Trinidad and Tobago;TTO;2007;93.51;1.3
23919;Tunisia;TUN;2007;99.89;1.3
23920;Turkey;TUR;2007;98.29;1.3
23921;Turkmenistan;TKM;2007;99.97;1.3
23922;Turks and Caicos Islands;TCA;2007;92.83;1.3
23923;Tuvalu;TUV;2007;98.01;1.3
23924;Uganda;UGA;2007;57.99;1.3
23925;Ukraine;UKR;2007;99.89;1.3
23926;United Arab Emirates;ARE;2007;100.0;1.3
23927;United Kingdom;GBR;2007;100.0;1.3
23928;United States;USA;2007;100.0;1.3
23929;Uruguay;URY;2007;99.36;1.3
23930;Uzbekistan;UZB;2007;100.0;1.3
23931;Vanuatu;VUT;2007;77.39;1.3
23932;Venezuela, RB;VEN;2007;99.31;1.3
23933;Vietnam;VNM;2007;98.53;1.3
23934;Virgin Islands (U.S.);VIR;2007;100.0;1.3
23935;West Bank and Gaza;WBG;2007;99.33;1.3
23936;Western Sahara;ESH;2007;;1.3
23937;Yemen, Rep.;YEM;2007;92.67;1.3
23938;Zambia;ZMB;2007;44.39;1.3
23939;Zimbabwe;ZWE;2007;84.81;1.3
23940;Afghanistan;AFG;2007;20.18;2.1
23941;Albania;ALB;2007;57.76;2.1
23942;Algeria;DZA;2007;99.02;2.1
23943;American Samoa;ASM;2007;;2.1
23944;Andorra;ADO;2007;100.0;2.1
23945;Angola;AGO;2007;33.15;2.1
23946;Antigua and Barbuda;ATG;2007;98.54;2.1
23947;Argentina;ARG;2007;96.51;2.1
23948;Armenia;ARM;2007;92.13;2.1
23949;Aruba;ABW;2007;;2.1
23950;Australia;AUS;2007;100.0;2.1
23951;Austria;AUT;2007;100.0;2.1
23952;Azerbaijan;AZE;2007;84.12;2.1
23953;Bahamas, The;BHS;2007;100.0;2.1
23954;Bahrain;BHR;2007;100.0;2.1
23955;Bangladesh;BGD;2007;10.53;2.1
23956;Barbados;BRB;2007;94.9;2.1
23957;Belarus;BLR;2007;96.74;2.1
23958;Belgium;BEL;2007;100.0;2.1
23959;Belize;BLZ;2007;83.6;2.1
23960;Benin;BEN;2007;4.29;2.1
23961;Bermuda;BMU;2007;;2.1
23962;Bhutan;BTN;2007;53.25;2.1
23963;Bolivia;BOL;2007;71.68;2.1
23964;Bosnia and Herzegovina;BIH;2007;45.69;2.1
23965;Botswana;BWA;2007;54.31;2.1
23966;Brazil;BRA;2007;90.01;2.1
23967;British Virgin Islands;VGB;2007;;2.1
23968;Brunei Darussalam;BRN;2007;100.0;2.1
23969;Bulgaria;BGR;2007;74.36;2.1
23970;Burkina Faso;BFA;2007;5.24;2.1
23971;Burundi;BDI;2007;2.0;2.1
23972;Cambodia;KHM;2007;9.24;2.1
23973;Cameroon;CMR;2007;15.9;2.1
23974;Canada;CAN;2007;100.0;2.1
23975;Cape Verde;CPV;2007;64.57;2.1
23976;Cayman Islands;CYM;2007;;2.1
23977;Central African Republic;CAF;2007;2.0;2.1
23978;Chad;TCD;2007;2.69;2.1
23979;Channel Islands;CHI;2007;;2.1
23980;Chile;CHL;2007;91.67;2.1
23981;China;CHN;2007;51.88;2.1
23982;Colombia;COL;2007;84.35;2.1
23983;Comoros;COM;2007;3.24;2.1
23984;Congo, Dem. Rep.;ZAR;2007;4.2;2.1
23985;Congo, Rep.;COG;2007;14.31;2.1
23986;Cook Islands;COK;2007;81.72;2.1
23987;Costa Rica;CRI;2007;91.46;2.1
23988;Cote d'Ivoire;CIV;2007;91.46;2.1
23989;Croatia;HRV;2007;89.54;2.1
23990;Cuba;CUB;2007;78.21;2.1
23991;Curacao;CUW;2007;78.21;2.1
23992;Cyprus;CYP;2007;100.0;2.1
23993;Czech Republic;CZE;2007;98.7;2.1
23994;Denmark;DNK;2007;100.0;2.1
23995;Djibouti;DJI;2007;4.53;2.1
23996;Dominica;DMA;2007;86.44;2.1
23997;Dominican Republic;DOM;2007;86.67;2.1
23998;Ecuador;ECU;2007;92.65;2.1
23999;Egypt, Arab Rep.;EGY;2007;96.35;2.1
24000;El Salvador;SLV;2007;71.68;2.1
24001;Equatorial Guinea;GNQ;2007;17.8;2.1
24002;Eritrea;ERI;2007;9.03;2.1
24003;Estonia;EST;2007;86.85;2.1
24004;Ethiopia;ETH;2007;2.0;2.1
24005;Faeroe Islands;FRO;2007;;2.1
24006;Falkland Islands;FLK;2007;;2.1
24007;Fiji;FJI;2007;34.07;2.1
24008;Finland;FIN;2007;100.0;2.1
24009;France;FRA;2007;100.0;2.1
24010;French Guyana;GUF;2007;;2.1
24011;French Polynesia;PYF;2007;;2.1
24012;Gabon;GAB;2007;63.33;2.1
24013;Gambia, The;GMB;2007;3.8;2.1
24014;Georgia;GEO;2007;53.44;2.1
24015;Germany;DEU;2007;100.0;2.1
24016;Ghana;GHA;2007;13.59;2.1
24017;Gibraltar;GIB;2007;;2.1
24018;Greece;GRC;2007;100.0;2.1
24019;Greenland;GRL;2007;;2.1
24020;Grenada;GRD;2007;96.38;2.1
24021;Guadeloupe;GLP;2007;96.38;2.1
24022;Guam;GUM;2007;;2.1
24023;Guatemala;GTM;2007;38.26;2.1
24024;Guinea;GIN;2007;3.8;2.1
24025;Guinea-Bissau;GNB;2007;2.0;2.1
24026;Guyana;GUY;2007;53.06;2.1
24027;Haiti;HTI;2007;7.53;2.1
24028;Honduras;HND;2007;41.84;2.1
24029;Hong Kong SAR, China;HKG;2007;;2.1
24030;Hungary;HUN;2007;100.0;2.1
24031;Iceland;ISL;2007;100.0;2.1
24032;India;IND;2007;29.52;2.1
24033;Indonesia;IDN;2007;26.75;2.1
24034;Iran, Islamic Rep.;IRN;2007;95.16;2.1
24035;Iraq;IRQ;2007;90.99;2.1
24036;Ireland;IRL;2007;100.0;2.1
24037;Isle of Man;IMY;2007;;2.1
24038;Israel;ISR;2007;100.0;2.1
24039;Italy;ITA;2007;100.0;2.1
24040;Jamaica;JAM;2007;82.9;2.1
24041;Japan;JPN;2007;100.0;2.1
24042;Jordan;JOR;2007;99.12;2.1
24043;Kazakhstan;KAZ;2007;87.69;2.1
24044;Kenya;KEN;2007;4.83;2.1
24045;Kiribati;KIR;2007;4.69;2.1
24046;Korea, Dem. Rep.;PRK;2007;5.02;2.1
24047;Korea, Rep.;KOR;2007;99.99;2.1
24048;Kosovo;KSV;2007;;2.1
24049;Kuwait;KWT;2007;100.0;2.1
24050;Kyrgyz Republic;KGZ;2007;69.0;2.1
24051;Lao PDR;LAO;2007;3.7;2.1
24052;Latvia;LVA;2007;92.55;2.1
24053;Lebanon;LBN;2007;99.76;2.1
24054;Lesotho;LSO;2007;25.67;2.1
24055;Liberia;LBR;2007;2.0;2.1
24056;Libya;LBY;2007;;2.1
24057;Liechtenstein;LIE;2007;;2.1
24058;Lithuania;LTU;2007;100.0;2.1
24059;Luxembourg;LUX;2007;100.0;2.1
24060;Macao SAR, China;MAC;2007;;2.1
24061;Macedonia, FYR;MKD;2007;61.01;2.1
24062;Madagascar;MDG;2007;2.0;2.1
24063;Malawi;MWI;2007;2.35;2.1
24064;Malaysia;MYS;2007;98.45;2.1
24065;Maldives;MDV;2007;73.21;2.1
24066;Mali;MLI;2007;2.09;2.1
24067;Malta;MLT;2007;100.0;2.1
24068;Marshall Islands;MHL;2007;36.95;2.1
24069;Martinique;MTQ;2007;;2.1
24070;Mauritania;MRT;2007;38.23;2.1
24071;Mauritius;MUS;2007;94.96;2.1
24072;Mayotte;MYT;2007;;2.1
24073;Mexico;MEX;2007;84.39;2.1
